delta,t2,w2,s2,b2,p2
0.01,0.000658682634730539,0.0012874251497006,0.00219161676646707,0.0010059880239521,0.000790419161676647
0.02,0.000173652694610778,0.000359281437125749,0.000826347305389222,0.000251497005988024,0.000191616766467066
0.03,2.9940119760479e-05,4.19161676646707e-05,0.000341317365269461,3.59281437125749e-05,2.9940119760479e-05
0.04,0,1.19760479041916e-05,0.000161676646706587,1.19760479041916e-05,0
0.05,0,0,6.58682634730539e-05,0,0
0.06,0,5.98802395209581e-06,3.59281437125749e-05,0,0
0.07,0,0,4.79041916167665e-05,0,0
0.08,0,5.98802395209581e-06,1.19760479041916e-05,0,0
0.09,0,0,1.19760479041916e-05,0,0
0.1,0,0,5.98802395209581e-06,0,0
