delta,t2,w2,s2,b2,p2
0.01,0.00147904191616766,0.00156287425149701,0.00234730538922156,0.00219161676646707,0.00146107784431138
0.02,0.000640718562874252,0.000682634730538922,0.0011437125748503,0.000988023952095809,0.000622754491017964
0.03,0.000269461077844311,0.000281437125748503,0.000574850299401198,0.000413173652694611,0.00025748502994012
0.04,0.000107784431137725,9.58083832335329e-05,0.000275449101796407,0.000137724550898204,0.000107784431137725
0.05,4.19161676646707e-05,5.98802395209581e-05,0.000179640718562874,5.98802395209581e-05,4.19161676646707e-05
0.06,5.98802395209581e-06,1.79640718562874e-05,8.98203592814371e-05,1.19760479041916e-05,5.98802395209581e-06
0.07,0,0,6.58682634730539e-05,5.98802395209581e-06,0
0.08,0,5.98802395209581e-06,2.9940119760479e-05,0,0
0.09,0,0,5.98802395209581e-06,0,0
0.1,0,0,5.98802395209581e-06,0,0
