delta,t2,w2,s2,b2,p2
0.01,0.000287425149700599,0.00150299401197605,0.00335329341317365,0.000353293413173653,0.000323353293413174
0.02,7.18562874251497e-05,0.00037125748502994,0.00109580838323353,7.78443113772455e-05,7.78443113772455e-05
0.03,5.98802395209581e-06,0.000161676646706587,0.000467065868263473,5.98802395209581e-06,5.98802395209581e-06
0.04,0,1.79640718562874e-05,0.00011377245508982,0,0
0.05,0,1.79640718562874e-05,5.38922155688623e-05,0,0
0.06,0,5.98802395209581e-06,3.59281437125749e-05,0,0
0.07,0,0,0,0,0
0.08,0,0,0,0,0
0.09,0,0,5.98802395209581e-06,0,0
0.1,0,0,1.19760479041916e-05,0,0
