delta,t2,w2,s2,b2,p2
0.01,0.00081437125748503,0.00137724550898204,0.000994011976047904,0.00197604790419162,0.00121556886227545
0.02,0.000275449101796407,0.000532934131736527,0.000389221556886228,0.000670658682634731,0.000383233532934132
0.03,9.58083832335329e-05,0.000239520958083832,0.000233532934131737,0.000269461077844311,0.000149700598802395
0.04,4.19161676646707e-05,7.18562874251497e-05,8.38323353293413e-05,0.000131736526946108,5.38922155688623e-05
0.05,1.19760479041916e-05,6.58682634730539e-05,5.98802395209581e-05,5.98802395209581e-05,5.38922155688623e-05
0.06,5.98802395209581e-06,3.59281437125749e-05,1.79640718562874e-05,3.59281437125749e-05,2.39520958083832e-05
0.07,5.98802395209581e-06,2.39520958083832e-05,2.39520958083832e-05,5.98802395209581e-06,5.98802395209581e-06
0.08,5.98802395209581e-06,5.98802395209581e-06,1.79640718562874e-05,1.19760479041916e-05,5.98802395209581e-06
0.09,5.98802395209581e-06,5.98802395209581e-06,0,5.98802395209581e-06,5.98802395209581e-06
0.1,0,0,5.98802395209581e-06,0,0
