delta,t2,w2,s2,b2,p2
0.01,0.000461077844311377,0.00235928143712575,0.00517964071856287,0.000574850299401198,0.000497005988023952
0.02,7.18562874251497e-05,0.000341317365269461,0.00141916167664671,0.000101796407185629,7.78443113772455e-05
0.03,2.39520958083832e-05,0.00011377245508982,0.000562874251497006,3.59281437125749e-05,2.39520958083832e-05
0.04,0,2.39520958083832e-05,0.000179640718562874,0,0
0.05,0,0,4.19161676646707e-05,0,0
0.06,0,0,5.98802395209581e-06,0,0
0.07,0,0,5.98802395209581e-06,0,0
0.08,0,0,0,0,0
0.09,0,0,0,0,0
0.1,0,0,0,0,0
