delta,t2,w2,s2,b2,p2
0.01,0.000365269461077844,0.00152095808383234,0.00434730538922156,0.000479041916167665,0.000419161676646707
0.02,4.19161676646707e-05,0.000359281437125749,0.00161676646706587,5.38922155688623e-05,4.19161676646707e-05
0.03,5.98802395209581e-06,7.18562874251497e-05,0.000676646706586826,5.98802395209581e-06,5.98802395209581e-06
0.04,0,2.9940119760479e-05,0.000197604790419162,0,0
0.05,0,0,7.78443113772455e-05,0,0
0.06,0,0,3.59281437125749e-05,0,0
0.07,0,0,5.98802395209581e-06,0,0
0.08,0,0,1.19760479041916e-05,0,0
0.09,0,0,0,0,0
0.1,0,0,0,0,0
