alpha,t2,w2,s2,b2,p2
0.001,0,0,1.79640718562874e-05,0,0
0.002,0,5.98802395209581e-06,2.9940119760479e-05,0,0
0.003,0,1.19760479041916e-05,4.79041916167665e-05,0,0
0.004,0,1.19760479041916e-05,5.38922155688623e-05,0,0
0.005,0,1.19760479041916e-05,8.38323353293413e-05,0,0
0.006,0,1.79640718562874e-05,0.000101796407185629,0,0
0.007,0,1.79640718562874e-05,0.00011377245508982,0,0
0.008,0,2.39520958083832e-05,0.000131736526946108,0,0
0.009,0,2.39520958083832e-05,0.000179640718562874,0,0
0.01,0,2.39520958083832e-05,0.000191616766467066,0,0
0.02,5.98802395209581e-06,0.00011377245508982,0.000377245508982036,5.98802395209581e-06,5.98802395209581e-06
0.03,5.98802395209581e-06,0.000167664670658683,0.000538922155688623,5.98802395209581e-06,5.98802395209581e-06
0.04,1.19760479041916e-05,0.000233532934131737,0.000682634730538922,1.19760479041916e-05,1.19760479041916e-05
0.05,1.19760479041916e-05,0.000335329341317365,0.000832335329341317,1.79640718562874e-05,1.19760479041916e-05
0.06,2.39520958083832e-05,0.000389221556886228,0.00092814371257485,2.9940119760479e-05,2.39520958083832e-05
0.07,4.19161676646707e-05,0.000461077844311377,0.00101796407185629,4.19161676646707e-05,4.19161676646707e-05
0.08,4.79041916167665e-05,0.000508982035928144,0.00123353293413174,5.98802395209581e-05,4.79041916167665e-05
0.09,7.78443113772455e-05,0.000574850299401198,0.00132934131736527,8.98203592814371e-05,7.18562874251497e-05
0.1,9.58083832335329e-05,0.000640718562874252,0.00143712574850299,0.000107784431137725,9.58083832335329e-05
