alpha,t2,w2,s2,b2,p2
0.001,0.000101796407185629,4.79041916167665e-05,7.78443113772455e-05,0.000377245508982036,0.000131736526946108
0.002,0.000149700598802395,7.78443113772455e-05,0.000167664670658683,0.000616766467065868,0.000227544910179641
0.003,0.00029940119760479,0.000119760479041916,0.000251497005988024,0.000850299401197605,0.000317365269461078
0.004,0.000407185628742515,0.000203592814371258,0.000335329341317365,0.00110778443113772,0.000437125748502994
0.005,0.000491017964071856,0.000287425149700599,0.000479041916167665,0.00134131736526946,0.00055688622754491
0.006,0.000646706586826347,0.000425149700598802,0.000479041916167665,0.00161676646706587,0.000730538922155689
0.007,0.000754491017964072,0.000538922155688623,0.000532934131736527,0.00190419161676647,0.000862275449101796
0.008,0.000880239520958084,0.000640718562874252,0.000916167664670659,0.00213173652694611,0.00101796407185629
0.009,0.00102994011976048,0.000772455089820359,0.000916167664670659,0.00234131736526946,0.00113173652694611
0.01,0.00117964071856287,0.000826347305389222,0.000916167664670659,0.00260479041916168,0.00125748502994012
0.02,0.00279640718562874,0.00226946107784431,0.00202994011976048,0.00470059880239521,0.00286826347305389
0.03,0.00437125748502994,0.00372455089820359,0.00288622754491018,0.00662275449101796,0.00437724550898204
0.04,0.00591616766467066,0.00520958083832335,0.00444910179640719,0.00886826347305389,0.00598203592814371
0.05,0.00774251497005988,0.00695808383233533,0.00579041916167665,0.0109760479041916,0.00765269461077844
0.06,0.00950299401197605,0.00878443113772455,0.00690419161676647,0.013251497005988,0.00949700598802395
0.07,0.0115868263473054,0.0107425149700599,0.00827544910179641,0.0153173652694611,0.0113892215568862
0.08,0.0135329341317365,0.0128263473053892,0.0102335329341317,0.0174191616766467,0.0133712574850299
0.09,0.0155149700598802,0.0148862275449102,0.0102335329341317,0.019748502994012,0.0154011976047904
0.1,0.0175748502994012,0.0168862275449102,0.0131976047904192,0.0220778443113772,0.017377245508982
