alpha,t2,w2,s2,b2,p2
0.001,0,1.19760479041916e-05,7.78443113772455e-05,0,0
0.002,0,2.39520958083832e-05,8.38323353293413e-05,0,0
0.003,0,2.39520958083832e-05,0.00011377245508982,0,0
0.004,0,2.39520958083832e-05,0.000161676646706587,0,0
0.005,0,2.9940119760479e-05,0.00018562874251497,0,0
0.006,0,2.9940119760479e-05,0.000191616766467066,0,0
0.007,0,2.9940119760479e-05,0.000197604790419162,0,0
0.008,0,2.9940119760479e-05,0.000233532934131737,0,0
0.009,0,2.9940119760479e-05,0.000239520958083832,0,0
0.01,0,3.59281437125749e-05,0.000251497005988024,0,0
0.02,0,8.38323353293413e-05,0.000347305389221557,0,0
0.03,0,8.98203592814371e-05,0.000586826347305389,0,0
0.04,5.98802395209581e-06,0.000107784431137725,0.000694610778443114,5.98802395209581e-06,5.98802395209581e-06
0.05,1.19760479041916e-05,0.000131736526946108,0.000790419161676647,1.19760479041916e-05,1.19760479041916e-05
0.06,1.19760479041916e-05,0.000143712574850299,0.000850299401197605,1.19760479041916e-05,1.19760479041916e-05
0.07,1.19760479041916e-05,0.000167664670658683,0.000970059880239521,1.19760479041916e-05,1.19760479041916e-05
0.08,1.19760479041916e-05,0.000221556886227545,0.00109580838323353,1.19760479041916e-05,1.19760479041916e-05
0.09,1.79640718562874e-05,0.000263473053892216,0.0011377245508982,1.79640718562874e-05,1.19760479041916e-05
0.1,1.79640718562874e-05,0.000317365269461078,0.00120958083832335,2.39520958083832e-05,1.79640718562874e-05
