alpha,t2,w2,s2,b2,p2
0.001,1.79640718562874e-05,1.79640718562874e-05,1.79640718562874e-05,1.79640718562874e-05,1.79640718562874e-05
0.002,1.79640718562874e-05,2.39520958083832e-05,2.39520958083832e-05,4.19161676646707e-05,1.79640718562874e-05
0.003,1.79640718562874e-05,2.9940119760479e-05,4.79041916167665e-05,5.98802395209581e-05,2.39520958083832e-05
0.004,1.79640718562874e-05,4.19161676646707e-05,4.79041916167665e-05,6.58682634730539e-05,2.39520958083832e-05
0.005,4.19161676646707e-05,4.19161676646707e-05,5.98802395209581e-05,8.98203592814371e-05,3.59281437125749e-05
0.006,4.19161676646707e-05,6.58682634730539e-05,5.98802395209581e-05,0.00011377245508982,4.79041916167665e-05
0.007,4.19161676646707e-05,7.18562874251497e-05,8.38323353293413e-05,0.000131736526946108,5.38922155688623e-05
0.008,5.38922155688623e-05,8.98203592814371e-05,9.58083832335329e-05,0.000149700598802395,8.98203592814371e-05
0.009,6.58682634730539e-05,0.00011377245508982,9.58083832335329e-05,0.000161676646706587,9.58083832335329e-05
0.01,7.18562874251497e-05,0.000125748502994012,9.58083832335329e-05,0.000167664670658683,0.000119760479041916
0.02,0.000173652694610778,0.000287425149700599,0.000311377245508982,0.000359281437125749,0.000233532934131737
0.03,0.000293413173652695,0.000467065868263473,0.000586826347305389,0.000580838323353293,0.00037125748502994
0.04,0.000485029940119761,0.000622754491017964,0.000796407185628743,0.000832335329341317,0.000550898203592814
0.05,0.000724550898203593,0.000832335329341317,0.00101796407185629,0.00107185628742515,0.000802395209580838
0.06,0.000916167664670659,0.00111377245508982,0.00126347305389222,0.00135928143712575,0.000982035928143713
0.07,0.00113173652694611,0.00139520958083832,0.00176646706586826,0.00166467065868263,0.00117365269461078
0.08,0.00138323353293413,0.00162874251497006,0.00204790419161677,0.00192215568862275,0.00140718562874251
0.09,0.00167664670658683,0.00197005988023952,0.00204790419161677,0.00216167664670659,0.00167664670658683
0.1,0.00188622754491018,0.00225748502994012,0.00280239520958084,0.00248502994011976,0.00190419161676647
