alpha,t2,w2,s2,b2,p2
0.001,0,0,1.79640718562874e-05,0,0
0.002,0,0,2.39520958083832e-05,0,0
0.003,0,5.98802395209581e-06,2.9940119760479e-05,0,0
0.004,0,5.98802395209581e-06,7.18562874251497e-05,0,0
0.005,0,5.98802395209581e-06,0.000107784431137725,0,0
0.006,0,1.19760479041916e-05,0.000125748502994012,5.98802395209581e-06,0
0.007,0,1.19760479041916e-05,0.000161676646706587,1.19760479041916e-05,0
0.008,0,1.79640718562874e-05,0.000197604790419162,1.19760479041916e-05,5.98802395209581e-06
0.009,5.98802395209581e-06,2.9940119760479e-05,0.000197604790419162,1.19760479041916e-05,1.19760479041916e-05
0.01,1.19760479041916e-05,2.9940119760479e-05,0.000239520958083832,1.19760479041916e-05,1.19760479041916e-05
0.02,1.19760479041916e-05,8.98203592814371e-05,0.000491017964071856,1.79640718562874e-05,1.19760479041916e-05
0.03,1.79640718562874e-05,0.000155688622754491,0.000712574850299401,4.79041916167665e-05,1.79640718562874e-05
0.04,5.98802395209581e-05,0.000239520958083832,0.00106586826347305,8.38323353293413e-05,5.98802395209581e-05
0.05,9.58083832335329e-05,0.000335329341317365,0.00123952095808383,0.000149700598802395,9.58083832335329e-05
0.06,0.000155688622754491,0.000431137724550898,0.00154491017964072,0.000215568862275449,0.000155688622754491
0.07,0.000215568862275449,0.000568862275449102,0.00167664670658683,0.000269461077844311,0.000221556886227545
0.08,0.000263473053892216,0.000682634730538922,0.00212574850299401,0.000353293413173653,0.000275449101796407
0.09,0.000347305389221557,0.000784431137724551,0.00225748502994012,0.000425149700598802,0.000347305389221557
0.1,0.000431137724550898,0.000892215568862276,0.00241916167664671,0.00051497005988024,0.000425149700598802
