alpha,t2,w2,s2,b2,p2
0.001,5.98802395209581e-06,1.79640718562874e-05,1.79640718562874e-05,1.19760479041916e-05,5.98802395209581e-06
0.002,1.19760479041916e-05,1.79640718562874e-05,3.59281437125749e-05,1.19760479041916e-05,1.19760479041916e-05
0.003,1.19760479041916e-05,2.39520958083832e-05,4.79041916167665e-05,2.9940119760479e-05,1.19760479041916e-05
0.004,1.79640718562874e-05,2.9940119760479e-05,8.98203592814371e-05,2.9940119760479e-05,1.19760479041916e-05
0.005,2.9940119760479e-05,4.79041916167665e-05,0.000107784431137725,3.59281437125749e-05,2.39520958083832e-05
0.006,2.9940119760479e-05,5.98802395209581e-05,0.000149700598802395,4.19161676646707e-05,2.9940119760479e-05
0.007,3.59281437125749e-05,5.98802395209581e-05,0.000179640718562874,4.19161676646707e-05,3.59281437125749e-05
0.008,3.59281437125749e-05,6.58682634730539e-05,0.000197604790419162,4.19161676646707e-05,4.19161676646707e-05
0.009,4.19161676646707e-05,7.78443113772455e-05,0.000197604790419162,4.19161676646707e-05,4.19161676646707e-05
0.01,4.19161676646707e-05,9.58083832335329e-05,0.000251497005988024,5.38922155688623e-05,4.19161676646707e-05
0.02,8.98203592814371e-05,0.000197604790419162,0.00051497005988024,0.000119760479041916,9.58083832335329e-05
0.03,0.000137724550898204,0.000275449101796407,0.000802395209580838,0.000161676646706587,0.000137724550898204
0.04,0.000173652694610778,0.00037125748502994,0.00106586826347305,0.000227544910179641,0.000191616766467066
0.05,0.000245508982035928,0.000485029940119761,0.00135329341317365,0.000305389221556886,0.000251497005988024
0.06,0.000323353293413174,0.00062874251497006,0.00177245508982036,0.000395209580838323,0.000329341317365269
0.07,0.000407185628742515,0.000802395209580838,0.00189221556886228,0.000538922155688623,0.000413173652694611
0.08,0.000550898203592814,0.000964071856287425,0.00246107784431138,0.000616766467065868,0.000550898203592814
0.09,0.000616766467065868,0.00116766467065868,0.00268263473053892,0.000748502994011976,0.000616766467065868
0.1,0.00074251497005988,0.00134131736526946,0.0028622754491018,0.000856287425149701,0.000754491017964072
