alpha,t2,w2,s2,b2,p2
0.001,0,5.98802395209581e-06,0.000305389221556886,1.79640718562874e-05,0
0.002,2.39520958083832e-05,1.19760479041916e-05,0.000508982035928144,2.39520958083832e-05,2.39520958083832e-05
0.003,2.39520958083832e-05,5.98802395209581e-05,0.000670658682634731,4.79041916167665e-05,2.39520958083832e-05
0.004,4.79041916167665e-05,7.18562874251497e-05,0.000772455089820359,8.38323353293413e-05,4.79041916167665e-05
0.005,8.38323353293413e-05,0.00011377245508982,0.000916167664670659,9.58083832335329e-05,8.38323353293413e-05
0.006,8.98203592814371e-05,0.000143712574850299,0.00101796407185629,0.00011377245508982,8.38323353293413e-05
0.007,0.000107784431137725,0.000191616766467066,0.0011377245508982,0.000149700598802395,0.000107784431137725
0.008,0.000131736526946108,0.000203592814371258,0.00129940119760479,0.000167664670658683,0.000143712574850299
0.009,0.000155688622754491,0.000251497005988024,0.00137125748502994,0.000209580838323353,0.000161676646706587
0.01,0.000179640718562874,0.000281437125748503,0.00149700598802395,0.000227544910179641,0.000191616766467066
0.02,0.000520958083832335,0.000640718562874252,0.00297005988023952,0.000646706586826347,0.000520958083832335
0.03,0.00102994011976048,0.00120359281437126,0.00415568862275449,0.00120958083832335,0.00102994011976048
0.04,0.00158083832335329,0.00183233532934132,0.00535329341317365,0.00174251497005988,0.00158083832335329
0.05,0.0021377245508982,0.00249700598802395,0.0065748502994012,0.00237125748502994,0.0021497005988024
0.06,0.00264071856287425,0.00310778443113772,0.00780239520958084,0.00288023952095808,0.00265269461077844
0.07,0.00326347305389222,0.00376047904191617,0.00874850299401198,0.00359281437125749,0.00327544910179641
0.08,0.00394610778443114,0.00441916167664671,0.0100239520958084,0.00420359281437126,0.00395808383233533
0.09,0.00469461077844311,0.00510778443113772,0.0114191616766467,0.00503592814371258,0.00467664670658683
0.1,0.00538922155688623,0.0059940119760479,0.0126526946107784,0.00573053892215569,0.00537125748502994
