alpha,t2,w2,s2,b2,p2
0.001,5.98802395209581e-06,1.19760479041916e-05,1.19760479041916e-05,3.59281437125749e-05,5.98802395209581e-06
0.002,5.98802395209581e-06,1.19760479041916e-05,1.19760479041916e-05,4.79041916167665e-05,1.79640718562874e-05
0.003,2.9940119760479e-05,2.9940119760479e-05,2.9940119760479e-05,5.98802395209581e-05,2.9940119760479e-05
0.004,3.59281437125749e-05,4.79041916167665e-05,2.9940119760479e-05,7.18562874251497e-05,4.19161676646707e-05
0.005,4.19161676646707e-05,5.38922155688623e-05,5.98802395209581e-05,8.98203592814371e-05,5.38922155688623e-05
0.006,4.79041916167665e-05,5.98802395209581e-05,5.98802395209581e-05,0.000119760479041916,7.18562874251497e-05
0.007,5.98802395209581e-05,7.18562874251497e-05,0.000101796407185629,0.000137724550898204,8.38323353293413e-05
0.008,5.98802395209581e-05,7.78443113772455e-05,0.000149700598802395,0.000167664670658683,8.98203592814371e-05
0.009,7.18562874251497e-05,0.000107784431137725,0.000149700598802395,0.000179640718562874,9.58083832335329e-05
0.01,7.18562874251497e-05,0.00011377245508982,0.000149700598802395,0.000191616766467066,0.000107784431137725
0.02,0.000209580838323353,0.000269461077844311,0.000389221556886228,0.000341317365269461,0.000239520958083832
0.03,0.000293413173652695,0.000497005988023952,0.000634730538922156,0.000574850299401198,0.000341317365269461
0.04,0.00051497005988024,0.000682634730538922,0.000892215568862276,0.000718562874251497,0.000544910179640719
0.05,0.000646706586826347,0.00088622754491018,0.00107185628742515,0.000868263473053892,0.000688622754491018
0.06,0.000772455089820359,0.00110778443113772,0.00140718562874251,0.00110179640718563,0.000796407185628743
0.07,0.000904191616766467,0.00126347305389222,0.00188622754491018,0.00134131736526946,0.000952095808383234
0.08,0.0011437125748503,0.00146107784431138,0.00219161676646707,0.00158083832335329,0.00116766467065868
0.09,0.00134730538922156,0.00173652694610778,0.00219161676646707,0.00182634730538922,0.00136526946107784
0.1,0.00159281437125749,0.00207185628742515,0.00305988023952096,0.00207784431137725,0.0015688622754491
