alpha,t2,w2,s2,b2,p2
0.001,5.38922155688623e-05,4.19161676646707e-05,0.000107784431137725,0.000125748502994012,5.38922155688623e-05
0.002,0.000119760479041916,0.000101796407185629,0.000311377245508982,0.000221556886227545,0.000125748502994012
0.003,0.00018562874251497,0.000179640718562874,0.000431137724550898,0.00029940119760479,0.000179640718562874
0.004,0.000239520958083832,0.000209580838323353,0.000520958083832335,0.000425149700598802,0.000239520958083832
0.005,0.000293413173652695,0.000293413173652695,0.000604790419161677,0.000502994011976048,0.000293413173652695
0.006,0.000401197604790419,0.000377245508982036,0.00074251497005988,0.000550898203592814,0.000389221556886228
0.007,0.000461077844311377,0.000461077844311377,0.000844311377245509,0.000670658682634731,0.000479041916167665
0.008,0.00051497005988024,0.000520958083832335,0.000940119760479042,0.000808383233532934,0.000532934131736527
0.009,0.000550898203592814,0.000568862275449102,0.000970059880239521,0.000874251497005988,0.000568862275449102
0.01,0.000634730538922156,0.000616766467065868,0.00119760479041916,0.000976047904191617,0.000664670658682635
0.02,0.00150299401197605,0.00150898203592814,0.00219161676646707,0.00206586826347305,0.00151497005988024
0.03,0.00250299401197605,0.00245508982035928,0.00348502994011976,0.00325748502994012,0.00252095808383234
0.04,0.00367065868263473,0.00340119760479042,0.00456287425149701,0.0042934131736527,0.00367065868263473
0.05,0.00449700598802395,0.00456287425149701,0.00558083832335329,0.0052814371257485,0.00450299401197605
0.06,0.00552095808383234,0.00570059880239521,0.00720958083832335,0.00652095808383234,0.00552095808383234
0.07,0.00665868263473054,0.00692814371257485,0.00816766467065868,0.00773652694610779,0.00665269461077844
0.08,0.00783233532934132,0.00821556886227545,0.00948502994011976,0.00925149700598802,0.00782035928143713
0.09,0.00931137724550898,0.00955688622754491,0.0116467065868263,0.0106706586826347,0.00927544910179641
0.1,0.0107065868263473,0.010940119760479,0.0132634730538922,0.0118502994011976,0.010688622754491
