alpha,t2,w2,s2,b2,p2
0.001,4.79041916167665e-05,1.19760479041916e-05,3.59281437125749e-05,0.000125748502994012,4.19161676646707e-05
0.002,7.18562874251497e-05,4.19161676646707e-05,7.18562874251497e-05,0.000221556886227545,7.18562874251497e-05
0.003,9.58083832335329e-05,5.38922155688623e-05,0.000125748502994012,0.000317365269461078,9.58083832335329e-05
0.004,0.000149700598802395,0.000107784431137725,0.000125748502994012,0.000407185628742515,0.000137724550898204
0.005,0.000209580838323353,0.000143712574850299,0.000197604790419162,0.000497005988023952,0.000197604790419162
0.006,0.000251497005988024,0.00018562874251497,0.000197604790419162,0.000610778443113772,0.000233532934131737
0.007,0.000275449101796407,0.000215568862275449,0.000203592814371258,0.00070059880239521,0.000269461077844311
0.008,0.000323353293413174,0.000251497005988024,0.000407185628742515,0.000766467065868264,0.000317365269461078
0.009,0.000383233532934132,0.000317365269461078,0.000407185628742515,0.000844311377245509,0.000347305389221557
0.01,0.000437125748502994,0.000377245508982036,0.000407185628742515,0.000892215568862276,0.000419161676646707
0.02,0.000994011976047904,0.000934131736526946,0.00105988023952096,0.00179041916167665,0.000904191616766467
0.03,0.00168263473053892,0.00159281437125749,0.00152694610778443,0.0028502994011976,0.00153892215568862
0.04,0.00248502994011976,0.00241317365269461,0.00211976047904192,0.00379041916167665,0.00219760479041916
0.05,0.00332934131736527,0.00331736526946108,0.00309580838323353,0.00482634730538922,0.00301197604790419
0.06,0.00416766467065868,0.0042874251497006,0.00365269461077844,0.0058562874251497,0.0037125748502994
0.07,0.00520958083832335,0.00532934131736527,0.00472455089820359,0.00697604790419162,0.0045688622754491
0.08,0.00611377245508982,0.00638323353293413,0.00626946107784431,0.00825149700598803,0.00546706586826347
0.09,0.00717365269461078,0.00755089820359281,0.00626946107784431,0.00934730538922156,0.00640718562874252
0.1,0.0082814371257485,0.00873053892215569,0.00784431137724551,0.0105868263473054,0.00746706586826347
