delta,t2,w2,s2,b2,p2
0.01,0.000233532934131737,0.00116766467065868,0.00335928143712575,0.000311377245508982,0.000269461077844311
0.02,2.39520958083832e-05,0.00025748502994012,0.00126347305389222,2.39520958083832e-05,2.39520958083832e-05
0.03,0,6.58682634730539e-05,0.000532934131736527,0,0
0.04,0,2.9940119760479e-05,0.00018562874251497,0,0
0.05,0,0,5.98802395209581e-05,0,0
0.06,0,0,2.9940119760479e-05,0,0
0.07,0,0,5.98802395209581e-06,0,0
0.08,0,0,5.98802395209581e-06,0,0
0.09,0,0,0,0,0
0.1,0,0,0,0,0
