delta,t2,w2,s2,b2,p2
0.01,0.000407185628742515,0.000904191616766467,0.00119161676646707,0.000610778443113772,0.00051497005988024
0.02,8.98203592814371e-05,0.000215568862275449,0.000479041916167665,0.000143712574850299,0.000107784431137725
0.03,2.39520958083832e-05,0.000119760479041916,0.000281437125748503,4.19161676646707e-05,2.9940119760479e-05
0.04,5.98802395209581e-06,5.98802395209581e-05,0.000107784431137725,1.19760479041916e-05,1.79640718562874e-05
0.05,5.98802395209581e-06,5.98802395209581e-06,5.38922155688623e-05,5.98802395209581e-06,5.98802395209581e-06
0.06,0,0,1.79640718562874e-05,0,0
0.07,0,0,1.19760479041916e-05,0,0
0.08,0,0,1.19760479041916e-05,0,0
0.09,0,0,0,0,0
0.1,0,0,0,0,0
