delta,t2,w2,s2,b2,p2
0.01,0.0014311377245509,0.000766467065868264,0.00117964071856287,0.00364071856287425,0.00159281437125749
0.02,0.00104191616766467,0.000592814371257485,0.000832335329341317,0.0028562874251497,0.00125149700598802
0.03,0.000754491017964072,0.000449101796407186,0.00070059880239521,0.00196407185628743,0.000946107784431138
0.04,0.000491017964071856,0.000287425149700599,0.000479041916167665,0.00134131736526946,0.00055688622754491
0.05,0.000359281437125749,0.000245508982035928,0.000275449101796407,0.000934131736526946,0.00044311377245509
0.06,0.000221556886227545,0.000167664670658683,0.000239520958083832,0.000706586826347305,0.000281437125748503
0.07,0.000161676646706587,8.38323353293413e-05,0.000143712574850299,0.000532934131736527,0.000197604790419162
0.08,0.000125748502994012,5.38922155688623e-05,7.78443113772455e-05,0.000353293413173653,0.000179640718562874
0.09,7.78443113772455e-05,4.19161676646707e-05,7.18562874251497e-05,0.000155688622754491,0.000101796407185629
0.1,7.18562874251497e-05,2.39520958083832e-05,4.19161676646707e-05,0.00018562874251497,8.98203592814371e-05
