delta,t2,w2,s2,b2,p2
0.01,0.00148502994011976,0.00135928143712575,0.00191616766467066,0.00235928143712575,0.00152694610778443
0.02,0.000856287425149701,0.000820359281437126,0.0015688622754491,0.00141317365269461,0.000868263473053892
0.03,0.000491017964071856,0.000461077844311377,0.000808383233532934,0.000796407185628743,0.000502994011976048
0.04,0.000293413173652695,0.000293413173652695,0.000604790419161677,0.000502994011976048,0.000293413173652695
0.05,0.00018562874251497,0.000161676646706587,0.000335329341317365,0.000287425149700599,0.00018562874251497
0.06,0.00011377245508982,8.38323353293413e-05,0.000161676646706587,0.000179640718562874,0.000119760479041916
0.07,7.78443113772455e-05,5.98802395209581e-05,0.000107784431137725,0.00011377245508982,7.78443113772455e-05
0.08,1.79640718562874e-05,1.79640718562874e-05,6.58682634730539e-05,4.19161676646707e-05,1.79640718562874e-05
0.09,2.39520958083832e-05,2.9940119760479e-05,6.58682634730539e-05,4.19161676646707e-05,2.39520958083832e-05
0.1,0,5.98802395209581e-06,2.9940119760479e-05,1.19760479041916e-05,0
