delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.0257964071856287,0.0248802395209581,0.0205808383233533,0.0343592814371258,0.025940119760479,0.0198622754491018,0.0173712574850299,0.0148982035928144,0.0323952095808383,0.0206526946107784
0.02,0.0334191616766467,0.0320658682634731,0.0256047904191617,0.0432634730538922,0.0339520958083832,0.0223952095808383,0.0199520958083832,0.015622754491018,0.0361077844311377,0.0232275449101796
0.03,0.042940119760479,0.0413293413173653,0.0332095808383234,0.0549580838323353,0.0432694610778443,0.0265389221556886,0.0234191616766467,0.019,0.0416826347305389,0.0274670658682635
0.04,0.0545269461077844,0.0514191616766467,0.0411976047904192,0.0693173652694611,0.0546946107784431,0.0324311377245509,0.0290359281437126,0.0222455089820359,0.0496407185628743,0.0335568862275449
0.05,0.0678323353293413,0.0638323353293413,0.0512934131736527,0.0855149700598802,0.067874251497006,0.0394251497005988,0.0350838323353293,0.0273353293413174,0.060125748502994,0.0406706586826347
0.06,0.0837544910179641,0.0788083832335329,0.0614251497005988,0.105053892215569,0.0839281437125749,0.0493053892215569,0.0431796407185629,0.0325988023952096,0.0727365269461078,0.0500898203592814
0.07,0.103221556886228,0.0967005988023952,0.0763652694610778,0.128041916167665,0.103101796407186,0.0608982035928144,0.0535508982035928,0.0410658682634731,0.0891616766467066,0.0616526946107785
0.08,0.123467065868263,0.116089820359281,0.0905748502994012,0.152197604790419,0.123287425149701,0.0754790419161677,0.0664730538922156,0.048874251497006,0.106712574850299,0.0764730538922156
0.09,0.145928143712575,0.136676646706587,0.105101796407186,0.177473053892216,0.145395209580838,0.0893413173652695,0.078185628742515,0.0581197604790419,0.126095808383234,0.0899341317365269
0.1,0.173491017964072,0.16277245508982,0.126162432110372,0.208670658682635,0.17277245508982,0.109407185628743,0.0956287425149701,0.071311804262301,0.151329341317365,0.109802395209581
