delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.0346287425149701,0.0404670658682635,0.0566766467065868,0.0370778443113772,0.0346766467065868,0.0239221556886228,0.0281556886227545,0.0476047904191617,0.0267784431137725,0.0240299401197605
0.02,0.0571377245508982,0.0642994011976048,0.0778622754491018,0.0611377245508982,0.0572275449101796,0.0341736526946108,0.0401437125748503,0.0577784431137725,0.0382694610778443,0.034377245508982
0.03,0.0881556886227545,0.0962095808383234,0.109215568862275,0.0935928143712575,0.0882395209580838,0.0532754491017964,0.0597005988023952,0.0775389221556886,0.058874251497006,0.0535269461077844
0.04,0.130784431137725,0.139898203592814,0.144802395209581,0.138107784431138,0.130892215568862,0.0822634730538922,0.0890778443113772,0.101868263473054,0.0897664670658683,0.0825389221556886
0.05,0.187988023952096,0.19640119760479,0.191173652694611,0.197197604790419,0.188149700598802,0.124215568862275,0.130922155688623,0.135892215568862,0.134359281437126,0.124556886227545
0.06,0.253892215568862,0.262125748502994,0.244041916167665,0.265071856287425,0.254077844311377,0.174532934131737,0.181586826347305,0.176814371257485,0.187305389221557,0.174904191616766
0.07,0.331562874251497,0.339550898203593,0.30925748502994,0.343928143712575,0.331652694610778,0.240005988023952,0.245844311377246,0.231239520958084,0.254640718562874,0.240556886227545
0.08,0.417431137724551,0.424191616766467,0.373209580838323,0.430922155688623,0.41751497005988,0.314562874251497,0.321149700598802,0.287419161676647,0.332365269461078,0.314916167664671
0.09,0.502287425149701,0.506137724550898,0.437616766467066,0.516317365269461,0.502419161676647,0.394652694610778,0.396658682634731,0.345251497005988,0.413431137724551,0.394844311377246
0.1,0.589892215568862,0.591179640718563,0.51277245508982,0.603389221556886,0.589952095808383,0.482568862275449,0.482604790419162,0.418365269461078,0.50185628742515,0.482694610778443
