delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.0386047904191617,0.0385269461077844,0.0331497005988024,0.0437904191616767,0.0370239520958084,0.025,0.0252155688622755,0.0235089820359281,0.0316047904191617,0.023748502994012
0.02,0.0689880239520958,0.0683293413173653,0.0545269461077844,0.0780299401197605,0.0661197604790419,0.0418023952095808,0.0405928143712575,0.0347185628742515,0.0507604790419162,0.0400059880239521
0.03,0.11602994011976,0.114305389221557,0.0885269461077844,0.128263473053892,0.111838323353293,0.0723532934131737,0.0693952095808383,0.055251497005988,0.0858383233532934,0.0697544910179641
0.04,0.176059880239521,0.171053892215569,0.131520958083832,0.192293413173653,0.17048502994012,0.114233532934132,0.109928143712575,0.0844610778443114,0.13285628742515,0.110940119760479
0.05,0.253706586826347,0.246245508982036,0.185988023952096,0.273736526946108,0.247293413173653,0.173964071856287,0.166365269461078,0.12425748502994,0.199502994011976,0.169754491017964
0.06,0.347035928143713,0.335916167664671,0.256173652694611,0.369952095808383,0.340107784431138,0.252197604790419,0.240868263473054,0.180730538922156,0.283467065868263,0.247245508982036
0.07,0.444155688622755,0.431443113772455,0.334502994011976,0.468419161676647,0.436640718562874,0.339209580838323,0.325377245508982,0.247245508982036,0.374203592814371,0.333532934131737
0.08,0.542982035928144,0.528904191616767,0.41522754491018,0.568041916167665,0.535922155688623,0.433982035928144,0.418107784431138,0.318706586826347,0.470988023952096,0.428293413173653
0.09,0.63188622754491,0.617059880239521,0.493347305389222,0.655814371257485,0.625574850299401,0.526365269461078,0.507407185628743,0.394491017964072,0.562748502994012,0.52111377245509
0.1,0.715305389221557,0.699077844311377,0.572017964071856,0.735922155688623,0.709922155688623,0.618011976047904,0.598407185628743,0.474610778443114,0.652335329341317,0.612892215568862
