delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.0744850299401198,0.0976407185628742,0.089874251497006,0.0803832335329341,0.0764491017964072,0.0472395209580838,0.0670658682634731,0.0633413173652695,0.0564011976047904,0.0501017964071856
0.02,0.178299401197605,0.208604790419162,0.174467065868263,0.188934131736527,0.182197604790419,0.118796407185629,0.145988023952096,0.123197604790419,0.136928143712575,0.123964071856287
0.03,0.325760479041916,0.357616766467066,0.288161676646707,0.34085628742515,0.331095808383234,0.238,0.271287425149701,0.214946107784431,0.265437125748503,0.24611377245509
0.04,0.489694610778443,0.516119760479042,0.420784431137725,0.506023952095808,0.494760479041916,0.38877245508982,0.419425149700599,0.33174251497006,0.421868263473054,0.398467065868263
0.05,0.637754491017964,0.656556886227545,0.541209580838323,0.654323353293413,0.642245508982036,0.538101796407186,0.563880239520958,0.448275449101796,0.572035928143713,0.547874251497006
0.06,0.75848502994012,0.77448502994012,0.660209580838323,0.773311377245509,0.761790419161677,0.673479041916168,0.695592814371258,0.571550898203593,0.703395209580838,0.681431137724551
0.07,0.843305389221557,0.855221556886228,0.754946107784431,0.855455089820359,0.845437125748503,0.777359281437126,0.794664670658683,0.67734131736527,0.800658682634731,0.783293413173653
0.08,0.89959880239521,0.905832335329341,0.819149700598802,0.908520958083832,0.901137724550898,0.850287425149701,0.860706586826347,0.753443113772455,0.868706586826347,0.854383233532934
0.09,0.937916167664671,0.940383233532934,0.869473053892216,0.944455089820359,0.93888622754491,0.902335329341317,0.908407185628743,0.815976047904192,0.915784431137725,0.905263473053892
0.1,0.962059880239521,0.963736526946108,0.907221556886227,0.966592814371257,0.962574850299401,0.938706586826347,0.940161676646707,0.863706586826347,0.947688622754491,0.940275449101796
