delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.115952095808383,0.161796407185629,0.159473053892216,0.11959880239521,0.117383233532934,0.0755209580838323,0.115994011976048,0.123395209580838,0.0815988023952096,0.0775449101796407
0.02,0.311347305389222,0.358329341317365,0.314209580838323,0.318173652694611,0.313646706586826,0.227730538922156,0.278646706586826,0.245419161676647,0.24040119760479,0.231928143712575
0.03,0.555946107784431,0.586754491017964,0.499407185628743,0.564215568862275,0.558508982035928,0.459305389221557,0.49922754491018,0.419347305389222,0.475275449101796,0.46422754491018
0.04,0.749239520958084,0.761251497005988,0.659419161676647,0.756083832335329,0.750940119760479,0.669017964071856,0.689215568862275,0.583203592814371,0.682718562874252,0.672976047904192
0.05,0.87302994011976,0.874544910179641,0.77997005988024,0.877862275449102,0.873898203592814,0.819101796407186,0.82440119760479,0.717119760479042,0.828706586826347,0.821502994011976
0.06,0.940796407185629,0.941574850299401,0.871131736526946,0.943838323353294,0.941293413173653,0.909880239520958,0.912748502994012,0.826035928143713,0.915922155688623,0.911281437125749
0.07,0.973005988023952,0.971964071856288,0.923640718562874,0.974796407185629,0.973251497005988,0.955850299401198,0.956155688622754,0.893670658682635,0.959185628742515,0.956461077844311
0.08,0.988538922155689,0.987299401197605,0.952754491017964,0.989473053892216,0.988634730538922,0.979520958083832,0.978754491017964,0.931826347305389,0.981461077844311,0.979892215568862
0.09,0.994796407185629,0.994173652694611,0.970724550898204,0.99537125748503,0.994844311377246,0.990784431137724,0.989580838323353,0.955958083832335,0.991718562874252,0.990904191616766
0.1,0.997712574850299,0.997562874251497,0.983413173652695,0.997952095808383,0.997712574850299,0.995526946107784,0.995275449101796,0.974293413173653,0.996023952095808,0.995568862275449
