delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.0994790419161677,0.125269461077844,0.107281437125748,0.104329341317365,0.10437125748503,0.0638622754491018,0.0867844311377245,0.0762634730538922,0.0751497005988024,0.0699880239520958
0.02,0.229808383233533,0.260688622754491,0.209071856287425,0.239389221556886,0.235221556886228,0.159389221556886,0.190473053892216,0.15211377245509,0.180760479041916,0.168610778443114
0.03,0.401161676646707,0.433574850299401,0.349119760479042,0.415443113772455,0.407071856287425,0.307305389221557,0.34314371257485,0.271137724550898,0.33685628742515,0.317826347305389
0.04,0.572281437125749,0.604191616766467,0.50502994011976,0.587574850299401,0.577101796407186,0.478,0.516736526946108,0.417347305389222,0.508778443113772,0.487982035928144
0.05,0.703479041916168,0.730670658682635,0.636323353293413,0.716281437125749,0.707275449101796,0.622281437125749,0.658017964071856,0.554952095808383,0.649676646706587,0.630718562874252
0.06,0.798874251497006,0.821179640718563,0.745658682634731,0.808407185628743,0.801532934131737,0.738365269461078,0.768574850299401,0.679802395209581,0.759616766467066,0.744784431137725
0.07,0.859089820359282,0.875311377245509,0.816449101796407,0.86537125748503,0.861101796407186,0.813802395209581,0.837365269461078,0.765353293413174,0.829233532934132,0.818946107784431
0.08,0.896580838323353,0.90837125748503,0.864353293413174,0.901083832335329,0.898191616766467,0.86162874251497,0.880455089820359,0.826820359281437,0.873610778443114,0.865700598802395
0.09,0.922676646706587,0.934137724550898,0.899580838323353,0.926395209580838,0.924029940119761,0.895047904191617,0.911634730538922,0.870407185628743,0.904443113772455,0.898149700598802
0.1,0.947341317365269,0.955610778443114,0.927179640718563,0.950083832335329,0.948179640718563,0.925700598802395,0.937377245508982,0.903059880239521,0.933149700598802,0.928269461077844
