delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.0493293413173653,0.0523712574850299,0.0526526946107784,0.0524850299401198,0.0482155688622755,0.0304191616766467,0.0335209580838323,0.040311377245509,0.0341796407185629,0.0297964071856287
0.02,0.109568862275449,0.110964071856287,0.0997305389221557,0.115365269461078,0.107449101796407,0.0679221556886228,0.0696826347305389,0.0668263473053892,0.0737065868263473,0.0666586826347306
0.03,0.202185628742515,0.202095808383234,0.171497005988024,0.210335329341317,0.19925748502994,0.136155688622755,0.135461077844311,0.118041916167665,0.146239520958084,0.134287425149701
0.04,0.323538922155689,0.316311377245509,0.261317365269461,0.333916167664671,0.320526946107784,0.234658682634731,0.229520958083832,0.189017964071856,0.248413173652695,0.232239520958084
0.05,0.465526946107785,0.454137724550898,0.371652694610778,0.477167664670659,0.462449101796407,0.363437125748503,0.35214371257485,0.284191616766467,0.380562874251497,0.360616766467066
0.06,0.605808383233533,0.590646706586826,0.486682634730539,0.617077844311377,0.602916167664671,0.501982035928144,0.488688622754491,0.39377245508982,0.519832335329341,0.499604790419162
0.07,0.72751497005988,0.710592814371258,0.596191616766467,0.737646706586826,0.72488622754491,0.635634730538922,0.618419161676647,0.505640718562874,0.652568862275449,0.633317365269461
0.08,0.823790419161677,0.808730538922156,0.695083832335329,0.831365269461078,0.821700598802395,0.749526946107785,0.732455089820359,0.612059880239521,0.763640718562874,0.747317365269461
0.09,0.893191616766467,0.879640718562874,0.773071856287425,0.898610778443114,0.891796407185629,0.837814371257485,0.821155688622755,0.702071856287425,0.849077844311377,0.83602994011976
0.1,0.936754491017964,0.926676646706587,0.834604790419162,0.940580838323353,0.935892215568862,0.899095808383234,0.885502994011976,0.775910179640719,0.90674251497006,0.897790419161677
