delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.0275209580838323,0.0379101796407186,0.0260299401197605,0.0365988023952096,0.0325089820359281,0.0185269461077844,0.0280359281437126,0.018125748502994,0.0297904191616766,0.0235089820359281
0.02,0.0508982035928144,0.0625389221556886,0.0435269461077844,0.0657964071856287,0.05737125748503,0.0339580838323353,0.0434910179640719,0.0314850299401198,0.0519700598802395,0.0401616766467066
0.03,0.0767604790419162,0.0905329341317365,0.0594311377245509,0.0985808383233533,0.086934131736527,0.0505089820359282,0.0626407185628742,0.0435329341317365,0.076874251497006,0.0599341317365269
0.04,0.113580838323353,0.129580838323353,0.0795149700598802,0.14340119760479,0.127413173652695,0.0733892215568862,0.0894850299401198,0.0579101796407186,0.112946107784431,0.0875389221556886
0.05,0.161137724550898,0.17977245508982,0.108544910179641,0.198323353293413,0.178922155688623,0.107461077844311,0.126952095808383,0.0811017964071856,0.160059880239521,0.125778443113772
0.06,0.220832335329341,0.241640718562874,0.142502994011976,0.266077844311377,0.242916167664671,0.151023952095808,0.175664670658683,0.109335329341317,0.218988023952096,0.175341317365269
0.07,0.292586826347305,0.312790419161677,0.186844311377246,0.345077844311377,0.316341317365269,0.209784431137725,0.235922155688623,0.148544910179641,0.291089820359281,0.238053892215569
0.08,0.375778443113772,0.392251497005988,0.238335329341317,0.432868263473054,0.400005988023952,0.280263473053892,0.306209580838323,0.195622754491018,0.374233532934132,0.311922155688623
0.09,0.455101796407186,0.467766467065868,0.289197604790419,0.516826347305389,0.477730538922156,0.353041916167665,0.375796407185629,0.242760479041916,0.453778443113773,0.385047904191617
0.1,0.53414371257485,0.543467065868263,0.349167664670659,0.59337125748503,0.554790419161677,0.431317365269461,0.450898203592814,0.301413173652695,0.532928143712575,0.461419161676647
