delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.020125748502994,0.021251497005988,0.0240299401197605,0.0221796407185629,0.0197185628742515,0.0122095808383234,0.0129940119760479,0.0182874251497006,0.0142874251497006,0.0119461077844311
0.02,0.0517305389221557,0.052814371257485,0.050059880239521,0.0564730538922156,0.0506826347305389,0.0318023952095808,0.0321497005988024,0.0330359281437126,0.0362455089820359,0.031125748502994
0.03,0.109766467065868,0.108910179640719,0.0968203592814371,0.117712574850299,0.108443113772455,0.071562874251497,0.0715808383233533,0.0653413173652695,0.0804131736526946,0.0707904191616767
0.04,0.196676646706587,0.192221556886228,0.159946107784431,0.208491017964072,0.194922155688623,0.138389221556886,0.135359281437126,0.111988023952096,0.152730538922156,0.137502994011976
0.05,0.315724550898204,0.306281437125749,0.248029940119761,0.331053892215569,0.313874251497006,0.238335329341317,0.229778443113772,0.184137724550898,0.258167664670659,0.237095808383234
0.06,0.452526946107784,0.43785628742515,0.35362874251497,0.468670658682635,0.449988023952096,0.364916167664671,0.350467065868263,0.277898203592814,0.388233532934132,0.363736526946108
0.07,0.588179640718563,0.570467065868264,0.463053892215569,0.604491017964072,0.586119760479042,0.497904191616767,0.480706586826347,0.380383233532934,0.522467065868264,0.49648502994012
0.08,0.709119760479042,0.690748502994012,0.572089820359282,0.723191616766467,0.706880239520958,0.627910179640719,0.606892215568862,0.490413173652695,0.650161676646707,0.626491017964072
0.09,0.806119760479042,0.788389221556886,0.666802395209581,0.817850299401198,0.804323353293413,0.738994011976048,0.717760479041916,0.589868263473054,0.758245508982036,0.73737125748503
0.1,0.876083832335329,0.859724550898204,0.74577245508982,0.884844311377245,0.874604790419162,0.824059880239521,0.80448502994012,0.67837125748503,0.839676646706587,0.822694610778443
