delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.0595089820359281,0.0932095808383234,0.0995149700598802,0.0618802395209581,0.0617964071856287,0.0388203592814371,0.0677904191616767,0.0759820359281437,0.0431616766467066,0.041377245508982
0.02,0.193544910179641,0.242910179640719,0.215167664670659,0.19951497005988,0.197916167664671,0.139790419161677,0.185850299401198,0.167269461077844,0.151538922155689,0.145497005988024
0.03,0.413802395209581,0.456221556886228,0.383538922155689,0.42211377245509,0.419928143712575,0.333419161676647,0.381029940119761,0.317281437125749,0.352047904191617,0.342305389221557
0.04,0.627263473053892,0.652209580838323,0.54837125748503,0.636005988023952,0.632892215568862,0.546209580838323,0.581095808383234,0.479011976047904,0.566562874251497,0.555197604790419
0.05,0.78825748502994,0.798233532934132,0.686760479041916,0.796029940119761,0.791934131736527,0.725580838323353,0.741952095808383,0.623251497005988,0.741592814371257,0.73211377245509
0.06,0.891149700598802,0.895934131736527,0.803329341317365,0.896838323353294,0.893179640718563,0.848868263473054,0.858676646706587,0.75248502994012,0.860263473053892,0.853047904191617
0.07,0.945185628742515,0.946197604790419,0.877922155688623,0.948988023952096,0.946221556886228,0.919622754491018,0.923850299401198,0.84297005988024,0.926413173652695,0.921640718562874
0.08,0.973419161676647,0.973173652694611,0.920317365269461,0.975766467065868,0.973988023952096,0.958574850299401,0.959107784431138,0.894233532934132,0.962832335329341,0.95962874251497
0.09,0.987586826347305,0.986389221556886,0.947982035928144,0.988928143712575,0.987844311377246,0.979538922155689,0.978862275449102,0.930251497005988,0.981898203592814,0.98011377245509
0.1,0.993922155688623,0.993676646706587,0.968832335329341,0.994574850299401,0.99397005988024,0.989928143712575,0.989395209580838,0.956359281437126,0.991269461077844,0.990191616766467
