delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.0296167664670659,0.0397425149700599,0.0279161676646707,0.0384251497005988,0.0356407185628742,0.0194850299401198,0.0274191616766467,0.0176706586826347,0.0314191616766467,0.0246826347305389
0.02,0.0622455089820359,0.0803473053892216,0.0537784431137725,0.0800538922155689,0.0750119760479042,0.0382934131736527,0.053688622754491,0.0330299401197605,0.0623952095808383,0.0498622754491018
0.03,0.119550898203593,0.147347305389222,0.0992934131736527,0.146640718562874,0.139107784431138,0.076688622754491,0.102562874251497,0.0664910179640719,0.118041916167665,0.097497005988024
0.04,0.201904191616766,0.236910179640719,0.159892215568862,0.241640718562874,0.223622754491018,0.140251497005988,0.17351497005988,0.114047904191617,0.200011976047904,0.164209580838323
0.05,0.300538922155689,0.341946107784431,0.240089820359281,0.350005988023952,0.324808383233533,0.220952095808383,0.264700598802395,0.182059880239521,0.298161676646707,0.250437125748503
0.06,0.414868263473054,0.457736526946108,0.333221556886228,0.468497005988024,0.438958083832335,0.326023952095808,0.373089820359281,0.270023952095808,0.412455089820359,0.356760479041916
0.07,0.52325748502994,0.567035928143713,0.432419161676647,0.576431137724551,0.545646706586826,0.433431137724551,0.482736526946108,0.368952095808383,0.52014371257485,0.464682634730539
0.08,0.618455089820359,0.659263473053892,0.526455089820359,0.665269461077844,0.637413173652695,0.535604790419162,0.582449101796407,0.467083832335329,0.615467065868264,0.562449101796407
0.09,0.702982035928144,0.74225748502994,0.622473053892216,0.742616766467066,0.719712574850299,0.63188622754491,0.677838323353293,0.570832335329341,0.700149700598803,0.65597005988024
0.1,0.763736526946108,0.79962874251497,0.695413173652695,0.796592814371258,0.778814371257485,0.704017964071856,0.745694610778443,0.652604790419162,0.761293413173653,0.725365269461078
