alpha,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.001,0.00925748502994012,0.0128862275449102,0.00837125748502994,0.0141197604790419,0.0124131736526946,0.0069940119760479,0.0097125748502994,0.00622155688622755,0.0122095808383234,0.0092874251497006
0.002,0.0133053892215569,0.0185748502994012,0.0115329341317365,0.0195808383233533,0.0174610778443114,0.0094311377245509,0.0131796407185629,0.00859880239520958,0.0165089820359281,0.012688622754491
0.003,0.0170059880239521,0.0233353293413174,0.0151676646706587,0.0236526946107784,0.0216167664670659,0.0116107784431138,0.0164251497005988,0.0114491017964072,0.0199041916167665,0.0155688622754491
0.004,0.0203293413173653,0.0275988023952096,0.0205808383233533,0.0275988023952096,0.0255029940119761,0.013688622754491,0.0192874251497006,0.0119700598802395,0.0230898203592814,0.0180958083832335
0.005,0.0235449101796407,0.0323173652694611,0.0205808383233533,0.0316586826347305,0.029311377245509,0.0157245508982036,0.0217245508982036,0.015940119760479,0.0259041916167665,0.0204910179640719
0.006,0.026622754491018,0.0356107784431138,0.0262694610778443,0.0350778443113772,0.032562874251497,0.0176586826347305,0.024502994011976,0.015940119760479,0.0287005988023952,0.0226347305389222
0.007,0.0296167664670659,0.0397425149700599,0.0279161676646707,0.0384251497005988,0.0356407185628742,0.0194850299401198,0.0274191616766467,0.0176706586826347,0.0314191616766467,0.0246826347305389
0.008,0.0324850299401198,0.0441077844311377,0.0287664670658683,0.0417784431137725,0.0386586826347305,0.021251497005988,0.0290838323353293,0.021814371257485,0.0337724550898204,0.0269640718562874
0.009,0.035437125748503,0.0463532934131737,0.0334131736526946,0.0452574850299401,0.0419940119760479,0.0230898203592814,0.0325209580838323,0.021814371257485,0.0361137724550898,0.0290778443113772
0.01,0.0382455089820359,0.0488263473053892,0.0356766467065868,0.0481317365269461,0.0450479041916168,0.0248203592814371,0.0343353293413174,0.021814371257485,0.0384850299401198,0.0311616766467066
0.02,0.0652754491017964,0.0796167664670659,0.0554850299401198,0.0766107784431138,0.0717964071856287,0.0410658682634731,0.0526766467065868,0.0391077844311377,0.0596467065868264,0.0484550898203593
0.03,0.090059880239521,0.104179640718563,0.0741916167664671,0.101880239520958,0.0948562874251497,0.0566526946107785,0.0715988023952096,0.0506347305389222,0.0783592814371258,0.0642035928143713
0.04,0.112035928143713,0.123538922155689,0.0972035928143713,0.125281437125748,0.115850299401198,0.0717245508982036,0.0879580838323353,0.0617964071856287,0.0951676646706587,0.0788682634730539
0.05,0.133730538922156,0.14559880239521,0.113640718562874,0.147299401197605,0.136221556886228,0.0862754491017964,0.101413173652695,0.0720718562874251,0.110682634730539,0.0925808383233533
0.06,0.154610778443114,0.169910179640719,0.127131736526946,0.167766467065868,0.15551497005988,0.100389221556886,0.116688622754491,0.083814371257485,0.125682634730539,0.105820359281437
0.07,0.173568862275449,0.182658682634731,0.143874251497006,0.187455089820359,0.173191616766467,0.113449101796407,0.128245508982036,0.0969401197604791,0.140359281437126,0.118269461077844
0.08,0.192335329341317,0.20351497005988,0.156467065868263,0.206610778443114,0.190826347305389,0.126802395209581,0.139700598802395,0.111155688622754,0.154125748502994,0.130928143712575
0.09,0.209904191616766,0.21825748502994,0.165622754491018,0.224694610778443,0.207610778443114,0.140191616766467,0.152736526946108,0.111155688622754,0.167526946107784,0.143479041916168
0.1,0.227035928143713,0.233359281437126,0.182982035928144,0.241892215568862,0.223497005988024,0.152838323353293,0.166107784431138,0.131017964071856,0.18077245508982,0.155622754491018
