alpha,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.001,0.00245508982035928,0.00211377245508982,0.00262874251497006,0.00392215568862275,0.00237125748502994,0.00153293413173653,0.00120958083832335,0.00183832335329341,0.00280239520958084,0.00156287425149701
0.002,0.00467664670658683,0.00435928143712575,0.00458682634730539,0.00659281437125749,0.00461077844311377,0.00283832335329341,0.00247904191616767,0.00332335329341317,0.00478443113772455,0.00275449101796407
0.003,0.00679640718562874,0.00640718562874252,0.00636526946107784,0.00923952095808383,0.0065748502994012,0.00425748502994012,0.00391616766467066,0.00484431137724551,0.00676646706586826,0.00409580838323353
0.004,0.00883233532934132,0.00841317365269461,0.00854491017964072,0.0116107784431138,0.008437125748503,0.00543712574850299,0.00516167664670659,0.006,0.00837125748502994,0.00535329341317365
0.005,0.0106467065868263,0.0103832335329341,0.0100119760479042,0.0139281437125749,0.0103473053892216,0.00686826347305389,0.00635928143712575,0.0067125748502994,0.0100479041916168,0.00658083832335329
0.006,0.0125868263473054,0.0123473053892216,0.0117425149700599,0.0161137724550898,0.012125748502994,0.00808982035928144,0.00767664670658683,0.00834730538922156,0.0115449101796407,0.00778443113772455
0.007,0.0145988023952096,0.0144071856287425,0.0138802395209581,0.0183832335329341,0.013940119760479,0.00925149700598802,0.00894011976047904,0.0097125748502994,0.0130479041916168,0.00888622754491018
0.008,0.0165928143712575,0.0164910179640719,0.0139341317365269,0.0204550898203593,0.0159341317365269,0.010502994011976,0.0102574850299401,0.0113233532934132,0.0145389221556886,0.010059880239521
0.009,0.0185329341317365,0.0183952095808383,0.016497005988024,0.0227065868263473,0.0177065868263473,0.0116706586826347,0.0114910179640719,0.0114011976047904,0.0161497005988024,0.0111976047904192
0.01,0.0203592814371258,0.0203592814371258,0.0176407185628743,0.0246467065868264,0.0194550898203593,0.0127724550898204,0.0126826347305389,0.0132395209580838,0.0176467065868263,0.0124071856287425
0.02,0.0386047904191617,0.0385269461077844,0.0331497005988024,0.0437904191616767,0.0370239520958084,0.025,0.0252155688622755,0.0235089820359281,0.0316047904191617,0.023748502994012
0.03,0.0552694610778443,0.055622754491018,0.0480419161676647,0.0612155688622755,0.0530479041916168,0.0368203592814371,0.0372335329341317,0.0350898203592814,0.0447005988023952,0.0352455089820359
0.04,0.071185628742515,0.0718323353293413,0.0574011976047904,0.0778023952095808,0.0682994011976048,0.0483592814371258,0.0492754491017964,0.0449341317365269,0.0565209580838323,0.0462155688622755
0.05,0.0871676646706587,0.0883532934131737,0.0737005988023952,0.0942395209580838,0.0839401197604791,0.0593652694610778,0.0607844311377246,0.054688622754491,0.0682335329341317,0.0569221556886228
0.06,0.103,0.104095808383234,0.0848862275449102,0.110017964071856,0.0988682634730539,0.070377245508982,0.0723413173652695,0.0660119760479042,0.0795449101796407,0.0674011976047904
0.07,0.118508982035928,0.119245508982036,0.095688622754491,0.125790419161677,0.113988023952096,0.0810718562874252,0.0833652694610779,0.072497005988024,0.090874251497006,0.0775688622754491
0.08,0.133167664670659,0.13411377245509,0.107826347305389,0.140287425149701,0.128419161676647,0.092,0.0944491017964072,0.0794011976047904,0.10237125748503,0.0881017964071856
0.09,0.147251497005988,0.148137724550898,0.119820359281437,0.154449101796407,0.142592814371257,0.103149700598802,0.105209580838323,0.0948083832335329,0.113796407185629,0.0986167664670659
0.1,0.161862275449102,0.161892215568862,0.133353293413174,0.168658682634731,0.156586826347305,0.113844311377246,0.116814371257485,0.103263473053892,0.124892215568862,0.109413173652695
