alpha,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.001,0.00901197604790419,0.0142035928143713,0.00780838323353293,0.0141556886227545,0.0121556886227545,0.00670059880239521,0.0109940119760479,0.00578443113772455,0.0117904191616766,0.00952095808383234
0.002,0.0126047904191617,0.0195868263473054,0.0109640718562874,0.0187065868263473,0.0164311377245509,0.00934730538922156,0.0146946107784431,0.00825149700598803,0.0156706586826347,0.0125988023952096
0.003,0.015814371257485,0.0237425149700599,0.0143293413173653,0.0227664670658683,0.0200239520958084,0.0113892215568862,0.017814371257485,0.0107844311377246,0.0188982035928144,0.0151317365269461
0.004,0.0188982035928144,0.0274011976047904,0.0202035928143713,0.0266526946107784,0.0236467065868264,0.0132754491017964,0.0205688622754491,0.0116347305389222,0.0219520958083832,0.0172574850299401
0.005,0.0218922155688623,0.0314850299401198,0.0202035928143713,0.0302814371257485,0.0268083832335329,0.0150958083832335,0.0227005988023952,0.0153473053892216,0.0246826347305389,0.0192874251497006
0.006,0.0247365269461078,0.0344670658682635,0.0246946107784431,0.0333293413173653,0.0297185628742515,0.0168802395209581,0.0251796407185629,0.0153473053892216,0.0272095808383234,0.0213652694610778
0.007,0.0275209580838323,0.0379101796407186,0.0260299401197605,0.0365988023952096,0.0325089820359281,0.0185269461077844,0.0280359281437126,0.018125748502994,0.0297904191616766,0.0235089820359281
0.008,0.0303712574850299,0.0417844311377246,0.0280419161676647,0.0396586826347305,0.0352574850299401,0.0202934131736527,0.0294311377245509,0.0220419161676647,0.0322395209580838,0.0253532934131737
0.009,0.0329700598802395,0.0438203592814371,0.0311556886227545,0.0426826347305389,0.0381017964071856,0.0219221556886228,0.0324670658682635,0.0220419161676647,0.0345868263473054,0.0272095808383234
0.01,0.0354610778443114,0.0458263473053892,0.0324610778443114,0.0455508982035928,0.0406407185628743,0.0237784431137725,0.0340359281437126,0.0220419161676647,0.0368083832335329,0.0289880239520958
0.02,0.0592095808383234,0.072562874251497,0.0519041916167665,0.0702694610778443,0.0635209580838323,0.0392754491017964,0.0509580838323353,0.036562874251497,0.056437125748503,0.0448802395209581
0.03,0.0800718562874252,0.0938802395209581,0.067311377245509,0.0925868263473054,0.0838622754491018,0.0536646706586826,0.0684491017964072,0.0484191616766467,0.0729520958083832,0.0592155688622755
0.04,0.100305389221557,0.110916167664671,0.0865089820359282,0.112688622754491,0.102562874251497,0.0673233532934132,0.0829101796407186,0.0601736526946108,0.0879281437125749,0.0720898203592814
0.05,0.11925748502994,0.129616766467066,0.101724550898204,0.132119760479042,0.120784431137725,0.0801976047904192,0.0951556886227545,0.0693053892215569,0.102664670658683,0.084562874251497
0.06,0.136844311377246,0.151874251497006,0.113736526946108,0.150065868263473,0.137526946107784,0.0926766467065868,0.109550898203593,0.0794550898203593,0.116395209580838,0.0969580838323353
0.07,0.153652694610778,0.16311377245509,0.127568862275449,0.167610778443114,0.153221556886228,0.105676646706587,0.119916167664671,0.0946826347305389,0.129700598802395,0.109023952095808
0.08,0.170245508982036,0.181323353293413,0.144592814371257,0.18459880239521,0.169041916167665,0.117928143712575,0.13114371257485,0.104005988023952,0.142652694610778,0.120473053892216
0.09,0.186640718562874,0.194808383233533,0.149035928143713,0.201065868263473,0.184682634730539,0.130083832335329,0.143215568862275,0.104005988023952,0.154910179640719,0.132173652694611
0.1,0.202604790419162,0.208814371257485,0.159574850299401,0.216802395209581,0.199904191616767,0.14214371257485,0.155473053892216,0.124383233532934,0.167011976047904,0.143784431137725
