alpha,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.001,0.00963473053892216,0.0165688622754491,0.0157784431137725,0.0119760479041916,0.0115688622754491,0.00674850299401198,0.0120059880239521,0.0114910179640719,0.00904790419161677,0.00878443113772455
0.002,0.0148263473053892,0.0237065868263473,0.0227604790419162,0.0177245508982036,0.0173293413173653,0.00978443113772455,0.0169281437125749,0.0163712574850299,0.0130419161676647,0.0117964071856287
0.003,0.0194910179640719,0.0300538922155689,0.0287904191616766,0.0226167664670659,0.022185628742515,0.0124550898203593,0.0210538922155689,0.0204071856287425,0.016874251497006,0.0149820359281437
0.004,0.0234850299401198,0.0356826347305389,0.0352994011976048,0.0270059880239521,0.0263053892215569,0.0151916167664671,0.0244550898203593,0.0239640718562874,0.0200299401197605,0.0177784431137725
0.005,0.0275508982035928,0.0409640718562874,0.0391976047904192,0.0311197604790419,0.0303892215568862,0.0178323353293413,0.0280179640718563,0.027059880239521,0.0228323353293413,0.0204730538922156
0.006,0.0312874251497006,0.0454730538922156,0.0434850299401198,0.0350838323353293,0.0342455089820359,0.0200658682634731,0.0312035928143713,0.0304550898203593,0.0256167664670659,0.0228383233532934
0.007,0.0349341317365269,0.0501676646706587,0.0481976047904192,0.038940119760479,0.0378922155688623,0.0222814371257485,0.0339161676646707,0.0338982035928144,0.0282395209580838,0.024940119760479
0.008,0.0386766467065868,0.0548562874251497,0.0483952095808383,0.0426646706586826,0.0415389221556886,0.0242694610778443,0.0371916167664671,0.0376766467065868,0.0307664670658683,0.0272275449101796
0.009,0.0418622754491018,0.0583652694610779,0.0533532934131737,0.0460658682634731,0.0446526946107784,0.0264491017964072,0.0399161676646707,0.0377904191616767,0.0332874251497006,0.0294910179640719
0.01,0.0449640718562874,0.0632095808383234,0.058251497005988,0.0493652694610779,0.0476706586826347,0.0285688622754491,0.0429281437125749,0.042,0.0356467065868263,0.0315508982035928
0.02,0.0744850299401198,0.0976407185628742,0.089874251497006,0.0803832335329341,0.0764491017964072,0.0472395209580838,0.0670658682634731,0.0633413173652695,0.0564011976047904,0.0501017964071856
0.03,0.100934131736527,0.127005988023952,0.114293413173653,0.107479041916168,0.102263473053892,0.0641077844311377,0.0868862275449102,0.0812335329341317,0.0746826347305389,0.0665748502994012
0.04,0.125395209580838,0.151880239520958,0.135311377245509,0.132437125748503,0.126053892215569,0.0797964071856288,0.105233532934132,0.0995568862275449,0.0911616766467066,0.0819700598802395
0.05,0.147550898203593,0.175592814371258,0.153682634730539,0.155017964071856,0.14785628742515,0.0947365269461078,0.121191616766467,0.111862275449102,0.106838323353293,0.0966407185628742
0.06,0.168670658682635,0.196365269461078,0.172263473053892,0.176646706586826,0.168197604790419,0.109323353293413,0.138952095808383,0.128053892215569,0.122035928143713,0.110850299401198
0.07,0.188958083832335,0.219191616766467,0.189958083832335,0.197089820359281,0.188041916167665,0.123652694610778,0.153964071856287,0.136,0.136550898203593,0.124796407185629
0.08,0.208089820359281,0.23825748502994,0.203688622754491,0.216461077844311,0.206748502994012,0.137281437125749,0.167646706586826,0.15337125748503,0.149766467065868,0.137964071856287
0.09,0.226407185628743,0.257347305389222,0.22059880239521,0.234748502994012,0.22451497005988,0.150077844311377,0.182652694610778,0.164802395209581,0.163179640718563,0.15037125748503
0.1,0.244215568862275,0.274610778443114,0.238934131736527,0.252556886227545,0.24214371257485,0.162850299401198,0.195778443113772,0.175443113772455,0.176317365269461,0.163053892215569
