delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.0157065868263473,0.0259041916167665,0.0234311377245509,0.0180718562874252,0.0193832335329341,0.0119281437125749,0.0209461077844311,0.0188682634730539,0.0145209580838323,0.0155748502994012
0.02,0.0355209580838323,0.0457604790419162,0.0404730538922156,0.0413413173652695,0.0410778443113772,0.0268562874251497,0.0359281437125749,0.032185628742515,0.0335149700598802,0.0318083832335329
0.03,0.0605089820359282,0.0717125748502994,0.0587784431137725,0.0705868263473054,0.0697964071856287,0.0442754491017964,0.0542155688622755,0.0456287425149701,0.0572275449101796,0.0531916167664671
0.04,0.101407185628743,0.113712574850299,0.0847125748502994,0.116952095808383,0.115161676646707,0.072497005988024,0.084,0.0640299401197605,0.0957425149700599,0.0860898203592814
0.05,0.167443113772455,0.180077844311377,0.127718562874251,0.189431137724551,0.188017964071856,0.124568862275449,0.137215568862275,0.0978862275449102,0.159173652694611,0.144898203592814
0.06,0.254353293413174,0.264928143712575,0.18188622754491,0.282023952095808,0.280562874251497,0.195233532934132,0.207916167664671,0.143065868263473,0.243694610778443,0.223119760479042
0.07,0.361940119760479,0.366305389221557,0.24951497005988,0.394520958083832,0.389538922155689,0.289832335329341,0.298826347305389,0.201640718562874,0.349335329341317,0.322167664670659
0.08,0.473736526946108,0.46902994011976,0.323395209580838,0.509155688622755,0.499790419161677,0.395700598802395,0.397167664670659,0.269209580838323,0.461694610778443,0.427838323353293
0.09,0.584233532934132,0.570107784431138,0.399622754491018,0.620634730538922,0.607568862275449,0.505640718562874,0.497934131736527,0.341077844311377,0.573197604790419,0.536131736526946
0.1,0.676658682634731,0.66088622754491,0.479808383233533,0.71314371257485,0.695730538922156,0.603694610778443,0.591131736526946,0.420461077844311,0.667988023952096,0.629814371257485
