delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.00901197604790419,0.0142035928143713,0.00780838323353293,0.0141556886227545,0.0121556886227545,0.00670059880239521,0.0109940119760479,0.00578443113772455,0.0117904191616766,0.00952095808383234
0.02,0.0172874251497006,0.0237245508982036,0.0173293413173653,0.0267005988023952,0.021688622754491,0.0125329341317365,0.0179580838323353,0.0140299401197605,0.0217664670658683,0.016622754491018
0.03,0.024562874251497,0.0323592814371258,0.0226946107784431,0.0394251497005988,0.0314550898203593,0.0174790419161677,0.0235928143712575,0.0176946107784431,0.0318862275449102,0.0232215568862275
0.04,0.0328802395209581,0.0438562874251497,0.0275808383233533,0.0562095808383234,0.0442814371257485,0.0216586826347305,0.030748502994012,0.0203892215568862,0.0450359281437126,0.0305988023952096
0.05,0.050562874251497,0.0650718562874252,0.0393952095808383,0.0820898203592814,0.0664131736526946,0.0329520958083832,0.0456167664670659,0.0288622754491018,0.0673473053892216,0.0464071856287425
0.06,0.0721556886227545,0.0920479041916168,0.0538502994011976,0.115868263473054,0.0945029940119761,0.0468323353293413,0.0648562874251497,0.0389880239520958,0.0962035928143712,0.0658263473053892
0.07,0.107299401197605,0.132604790419162,0.0765029940119761,0.164437125748503,0.136443113772455,0.0719820359281437,0.0955868263473054,0.0566467065868264,0.139784431137725,0.0982275449101796
0.08,0.15348502994012,0.182838323353293,0.105928143712575,0.225341317365269,0.189077844311377,0.106377245508982,0.13488622754491,0.0790479041916168,0.194754491017964,0.139910179640719
0.09,0.205473053892216,0.236880239520958,0.138311377245509,0.290467065868264,0.24640119760479,0.147580838323353,0.180556886227545,0.10585628742515,0.254706586826347,0.187341317365269
0.1,0.269155688622755,0.302191616766467,0.182059880239521,0.36534131736527,0.313107784431138,0.198479041916168,0.236928143712575,0.142413173652695,0.32574251497006,0.245083832335329
