delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.00116167664670659,0.000736526946107784,0.00116766467065868,0.00323353293413174,0.00162874251497006,0.000838323353293413,0.000389221556886228,0.000910179640718563,0.0031377245508982,0.00126347305389222
0.02,0.00162874251497006,0.000952095808383234,0.00167664670658683,0.0042934131736527,0.00236526946107784,0.000898203592814371,0.000401197604790419,0.00116167664670659,0.00364071856287425,0.00161676646706587
0.03,0.00226946107784431,0.0014251497005988,0.00231137724550898,0.00602994011976048,0.0031437125748503,0.00122754491017964,0.00051497005988024,0.00150299401197605,0.00485029940119761,0.00202395209580838
0.04,0.0031437125748503,0.00182035928143713,0.00309580838323353,0.0081437125748503,0.0042934131736527,0.00167065868263473,0.000784431137724551,0.0018562874251497,0.00612574850299401,0.00253892215568862
0.05,0.00413173652694611,0.00234730538922156,0.00397604790419162,0.0109820359281437,0.0057125748502994,0.00195808383233533,0.000838323353293413,0.00238922155688623,0.00796407185628743,0.00322155688622755
0.06,0.00587425149700599,0.00329940119760479,0.0050059880239521,0.0147065868263473,0.00739520958083832,0.00302395209580838,0.0011497005988024,0.00291017964071856,0.0106586826347305,0.00434730538922156
0.07,0.00776646706586826,0.00398802395209581,0.00649700598802395,0.0193592814371257,0.00953892215568862,0.00407185628742515,0.00150898203592814,0.00403592814371258,0.0139041916167665,0.00541317365269461
0.08,0.0108263473053892,0.00545508982035928,0.00834131736526946,0.0247544910179641,0.0127425149700599,0.00568862275449102,0.00194011976047904,0.00524550898203593,0.0181616766467066,0.00762874251497006
0.09,0.0142694610778443,0.0071437125748503,0.0104011976047904,0.0320299401197605,0.0164730538922156,0.00768263473053892,0.00281437125748503,0.0064311377245509,0.0237544910179641,0.00980239520958084
0.1,0.0181437125748503,0.00892814371257485,0.0132695405361709,0.040622754491018,0.0210179640718563,0.00988023952095809,0.00353892215568862,0.00819765387816694,0.0304071856287425,0.012437125748503
