delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.0187065868263473,0.0364730538922156,0.042874251497006,0.0200179640718563,0.0206706586826347,0.0132455089820359,0.0272275449101796,0.0337305389221557,0.0148083832335329,0.0151317365269461
0.02,0.0766646706586826,0.112101796407186,0.105407185628743,0.0812634730538922,0.0829940119760479,0.0545508982035928,0.0851137724550898,0.082688622754491,0.0623473053892216,0.0603293413173653
0.03,0.217976047904192,0.26674251497006,0.220802395209581,0.226275449101796,0.229874251497006,0.170467065868263,0.215694610778443,0.18114371257485,0.188041916167665,0.182988023952096
0.04,0.412568862275449,0.455724550898204,0.368700598802395,0.423053892215569,0.426862275449102,0.347047904191617,0.393203592814371,0.316940119760479,0.371574850299401,0.364059880239521
0.05,0.603940119760479,0.631311377245509,0.512532934131737,0.615203592814371,0.616940119760479,0.53685628742515,0.56985628742515,0.457664670658683,0.563754491017964,0.554377245508982
0.06,0.760395209580838,0.77948502994012,0.660395209580838,0.771239520958084,0.769826347305389,0.706137724550898,0.730275449101796,0.609419161676647,0.728982035928144,0.719377245508982
0.07,0.860167664670659,0.871395209580838,0.771808383233533,0.869215568862276,0.865832335329341,0.821275449101796,0.836760479041916,0.730137724550898,0.838023952095808,0.829574850299401
0.08,0.92197005988024,0.925101796407186,0.840437125748503,0.928910179640719,0.925215568862275,0.896323353293413,0.901670658682635,0.807233532934132,0.908329341317365,0.901658682634731
0.09,0.958508982035928,0.957880239520958,0.891203592814371,0.96277245508982,0.960203592814371,0.941634730538922,0.942520958083832,0.86614371257485,0.94974251497006,0.944401197604791
0.1,0.977664670658683,0.977311377245509,0.927718562874252,0.980724550898204,0.978389221556886,0.968017964071856,0.967976047904192,0.908802395209581,0.972910179640719,0.969407185628743
