delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.029,0.054562874251497,0.0560958083832335,0.0292155688622755,0.0345269461077844,0.0207604790419162,0.0418323353293413,0.0442095808383234,0.0230359281437126,0.0258502994011976
0.02,0.122826347305389,0.165892215568862,0.142431137724551,0.124826347305389,0.133706586826347,0.0919580838323353,0.131508982035928,0.115167664670659,0.100982035928144,0.103263473053892
0.03,0.312335329341317,0.360023952095808,0.288922155688623,0.319479041916168,0.327706586826347,0.255407185628743,0.304868263473054,0.243544910179641,0.275658682634731,0.273131736526946
0.04,0.530029940119761,0.574335329341317,0.474239520958084,0.541574850299401,0.544263473053892,0.468347305389222,0.517988023952096,0.42240119760479,0.492796407185629,0.48548502994012
0.05,0.696263473053892,0.731155688622755,0.635287425149701,0.704868263473054,0.705718562874252,0.648502994011976,0.688556886227545,0.59048502994012,0.667640718562874,0.661700598802395
0.06,0.796317365269461,0.822107784431138,0.754646706586826,0.801059880239521,0.803916167664671,0.764269461077844,0.795107784431138,0.72088622754491,0.776838323353293,0.773622754491018
0.07,0.854035928143713,0.874017964071856,0.826149700598803,0.855425149700599,0.860173652694611,0.830838323353293,0.854790419161677,0.803023952095808,0.839658682634731,0.83859880239521
0.08,0.893071856287425,0.908155688622755,0.87014371257485,0.893377245508982,0.897928143712575,0.873185628742515,0.892718562874251,0.853005988023952,0.880760479041916,0.880161676646707
0.09,0.923916167664671,0.936796407185629,0.905389221556886,0.924760479041916,0.927622754491018,0.906712574850299,0.923502994011976,0.891269461077844,0.913718562874251,0.912568862275449
0.1,0.948790419161677,0.957377245508982,0.930149700598802,0.950167664670659,0.951676646706587,0.934898203592814,0.947035928143713,0.918413173652695,0.940874251497006,0.939119760479042
