delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.00245508982035928,0.00211377245508982,0.00262874251497006,0.00392215568862275,0.00237125748502994,0.00153293413173653,0.00120958083832335,0.00183832335329341,0.00280239520958084,0.00156287425149701
0.02,0.00538922155688623,0.00452095808383234,0.00510179640718563,0.00847904191616766,0.00535329341317365,0.00294011976047904,0.00232335329341317,0.00319760479041916,0.00556287425149701,0.00293413173652695
0.03,0.0124670658682635,0.0106766467065868,0.0103952095808383,0.0181616766467066,0.0122455089820359,0.0072874251497006,0.00585029940119761,0.00632934131736527,0.0123233532934132,0.00738922155688623
0.04,0.0242155688622755,0.0209221556886228,0.0184131736526946,0.0340239520958084,0.0241676646706587,0.0150179640718563,0.0122035928143713,0.0110239520958084,0.0238982035928144,0.0150718562874252
0.05,0.0430419161676647,0.0364311377245509,0.0310778443113772,0.0585209580838323,0.0427724550898204,0.0271976047904192,0.0217544910179641,0.0196586826347305,0.042437125748503,0.0273413173652695
0.06,0.0749461077844311,0.0652814371257485,0.0542035928143713,0.0982874251497006,0.0751556886227545,0.0508023952095808,0.0412814371257485,0.0358383233532934,0.0740658682634731,0.0518023952095808
0.07,0.119023952095808,0.104329341317365,0.0835808383233533,0.151808383233533,0.119443113772455,0.0833233532934132,0.0698263473053892,0.0577904191616767,0.118005988023952,0.0849940119760479
0.08,0.174389221556886,0.15440119760479,0.121550898203593,0.21585628742515,0.17502994011976,0.12674251497006,0.107377245508982,0.0866586826347305,0.17297005988024,0.128736526946108
0.09,0.240670658682635,0.215604790419162,0.168479041916168,0.290646706586826,0.241778443113772,0.181730538922156,0.155976047904192,0.124946107784431,0.238766467065868,0.18411377245509
0.1,0.320389221556886,0.29074251497006,0.225287425149701,0.376616766467066,0.321035928143713,0.251916167664671,0.219407185628743,0.172425149700599,0.318383233532934,0.255293413173653
