alpha,t2,w2,s2,b2,p2
0.001,0,0,0,3.59281437125749e-05,0
0.002,5.98802395209581e-06,0,1.79640718562874e-05,5.38922155688623e-05,0
0.003,1.79640718562874e-05,0,3.59281437125749e-05,5.98802395209581e-05,5.98802395209581e-06
0.004,4.19161676646707e-05,5.98802395209581e-06,3.59281437125749e-05,8.38323353293413e-05,2.9940119760479e-05
0.005,4.19161676646707e-05,5.98802395209581e-06,7.18562874251497e-05,0.000101796407185629,4.19161676646707e-05
0.006,5.98802395209581e-05,1.19760479041916e-05,7.18562874251497e-05,0.000107784431137725,4.79041916167665e-05
0.007,5.98802395209581e-05,2.9940119760479e-05,8.38323353293413e-05,0.000131736526946108,5.98802395209581e-05
0.008,5.98802395209581e-05,6.58682634730539e-05,0.000101796407185629,0.000137724550898204,7.18562874251497e-05
0.009,6.58682634730539e-05,7.18562874251497e-05,0.000101796407185629,0.000161676646706587,7.78443113772455e-05
0.01,8.38323353293413e-05,7.18562874251497e-05,0.000101796407185629,0.000191616766467066,7.78443113772455e-05
0.02,0.000203592814371258,0.000233532934131737,0.000245508982035928,0.000365269461077844,0.00018562874251497
0.03,0.000329341317365269,0.000377245508982036,0.000401197604790419,0.00062874251497006,0.000311377245508982
0.04,0.000532934131736527,0.000502994011976048,0.000550898203592814,0.000904191616766467,0.000502994011976048
0.05,0.000772455089820359,0.000718562874251497,0.000892215568862276,0.00112574850299401,0.000658682634730539
0.06,0.0010059880239521,0.00092814371257485,0.00111377245508982,0.00138323353293413,0.000880239520958084
0.07,0.00117365269461078,0.00119760479041916,0.00136526946107784,0.00166467065868263,0.00107784431137725
0.08,0.00143712574850299,0.00148502994011976,0.00183832335329341,0.00197604790419162,0.00125149700598802
0.09,0.00172455089820359,0.00179640718562874,0.00183832335329341,0.0022814371257485,0.00152694610778443
0.1,0.0020059880239521,0.00211976047904192,0.00234131736526946,0.00260479041916168,0.00173053892215569
