alpha,t2,w2,s2,b2,p2
0.001,5.98802395209581e-06,5.98802395209581e-06,4.19161676646707e-05,5.98802395209581e-06,5.98802395209581e-06
0.002,1.19760479041916e-05,5.98802395209581e-06,8.38323353293413e-05,1.19760479041916e-05,1.19760479041916e-05
0.003,1.19760479041916e-05,1.19760479041916e-05,0.000131736526946108,1.19760479041916e-05,1.19760479041916e-05
0.004,1.19760479041916e-05,1.79640718562874e-05,0.000167664670658683,1.79640718562874e-05,1.19760479041916e-05
0.005,1.79640718562874e-05,2.39520958083832e-05,0.000179640718562874,1.79640718562874e-05,1.79640718562874e-05
0.006,1.79640718562874e-05,2.9940119760479e-05,0.000209580838323353,2.39520958083832e-05,1.79640718562874e-05
0.007,2.39520958083832e-05,2.9940119760479e-05,0.000239520958083832,3.59281437125749e-05,2.39520958083832e-05
0.008,3.59281437125749e-05,2.9940119760479e-05,0.000263473053892216,3.59281437125749e-05,3.59281437125749e-05
0.009,3.59281437125749e-05,3.59281437125749e-05,0.000317365269461078,4.19161676646707e-05,3.59281437125749e-05
0.01,3.59281437125749e-05,5.98802395209581e-05,0.000359281437125749,4.19161676646707e-05,4.19161676646707e-05
0.02,8.98203592814371e-05,0.00011377245508982,0.000610778443113772,0.000107784431137725,9.58083832335329e-05
0.03,0.000149700598802395,0.000173652694610778,0.000904191616766467,0.000155688622754491,0.000149700598802395
0.04,0.000209580838323353,0.000275449101796407,0.00122754491017964,0.000233532934131737,0.000209580838323353
0.05,0.000305389221556886,0.000383233532934132,0.00156287425149701,0.000359281437125749,0.000311377245508982
0.06,0.000413173652694611,0.000485029940119761,0.00184431137724551,0.000425149700598802,0.000407185628742515
0.07,0.000491017964071856,0.000592814371257485,0.00208982035928144,0.000526946107784431,0.000491017964071856
0.08,0.000604790419161677,0.000688622754491018,0.00236526946107784,0.00062874251497006,0.000592814371257485
0.09,0.000688622754491018,0.000808383233532934,0.00265269461077844,0.000712574850299401,0.000688622754491018
0.1,0.000754491017964072,0.00088622754491018,0.00293413173652695,0.000790419161676647,0.000766467065868264
