alpha,t2,w2,s2,b2,p2
0.001,0,0,0,5.98802395209581e-06,0
0.002,5.98802395209581e-06,5.98802395209581e-06,0,5.98802395209581e-06,5.98802395209581e-06
0.003,5.98802395209581e-06,5.98802395209581e-06,1.19760479041916e-05,5.98802395209581e-06,5.98802395209581e-06
0.004,5.98802395209581e-06,1.19760479041916e-05,1.19760479041916e-05,1.19760479041916e-05,5.98802395209581e-06
0.005,5.98802395209581e-06,1.19760479041916e-05,1.79640718562874e-05,1.19760479041916e-05,1.19760479041916e-05
0.006,5.98802395209581e-06,1.19760479041916e-05,1.79640718562874e-05,1.19760479041916e-05,1.19760479041916e-05
0.007,5.98802395209581e-06,1.19760479041916e-05,2.39520958083832e-05,1.19760479041916e-05,1.19760479041916e-05
0.008,1.19760479041916e-05,1.19760479041916e-05,2.9940119760479e-05,1.19760479041916e-05,1.19760479041916e-05
0.009,1.19760479041916e-05,1.19760479041916e-05,2.9940119760479e-05,1.19760479041916e-05,1.19760479041916e-05
0.01,1.19760479041916e-05,1.19760479041916e-05,2.9940119760479e-05,1.19760479041916e-05,1.19760479041916e-05
0.02,1.19760479041916e-05,1.79640718562874e-05,5.98802395209581e-05,1.19760479041916e-05,1.19760479041916e-05
0.03,1.19760479041916e-05,2.39520958083832e-05,9.58083832335329e-05,1.79640718562874e-05,1.19760479041916e-05
0.04,1.79640718562874e-05,3.59281437125749e-05,0.000143712574850299,4.19161676646707e-05,1.79640718562874e-05
0.05,3.59281437125749e-05,4.19161676646707e-05,0.000179640718562874,5.38922155688623e-05,3.59281437125749e-05
0.06,4.19161676646707e-05,4.79041916167665e-05,0.000221556886227545,8.38323353293413e-05,4.79041916167665e-05
0.07,6.58682634730539e-05,7.18562874251497e-05,0.000353293413173653,9.58083832335329e-05,6.58682634730539e-05
0.08,8.38323353293413e-05,8.98203592814371e-05,0.000395209580838323,0.00011377245508982,8.38323353293413e-05
0.09,0.000101796407185629,0.000125748502994012,0.000395209580838323,0.000125748502994012,0.000107784431137725
0.1,0.00011377245508982,0.000149700598802395,0.000550898203592814,0.000149700598802395,0.00011377245508982
