alpha,t2,w2,s2,b2,p2
0.001,0,0,5.98802395209581e-06,0,0
0.002,0,0,1.19760479041916e-05,0,0
0.003,0,0,1.19760479041916e-05,0,0
0.004,0,0,1.19760479041916e-05,0,0
0.005,0,0,1.19760479041916e-05,0,0
0.006,0,0,1.19760479041916e-05,0,0
0.007,0,0,1.19760479041916e-05,0,0
0.008,0,0,2.39520958083832e-05,0,0
0.009,0,0,2.39520958083832e-05,0,0
0.01,0,5.98802395209581e-06,2.9940119760479e-05,0,0
0.02,0,2.9940119760479e-05,6.58682634730539e-05,0,0
0.03,0,5.38922155688623e-05,0.000101796407185629,5.98802395209581e-06,0
0.04,1.19760479041916e-05,8.38323353293413e-05,0.000149700598802395,1.19760479041916e-05,1.19760479041916e-05
0.05,1.19760479041916e-05,0.000101796407185629,0.00018562874251497,1.79640718562874e-05,1.79640718562874e-05
0.06,1.79640718562874e-05,0.000143712574850299,0.00025748502994012,1.79640718562874e-05,1.79640718562874e-05
0.07,1.79640718562874e-05,0.000155688622754491,0.000293413173652695,3.59281437125749e-05,1.79640718562874e-05
0.08,3.59281437125749e-05,0.000179640718562874,0.000377245508982036,3.59281437125749e-05,3.59281437125749e-05
0.09,3.59281437125749e-05,0.000191616766467066,0.000395209580838323,5.98802395209581e-05,3.59281437125749e-05
0.1,5.98802395209581e-05,0.000209580838323353,0.000413173652694611,7.18562874251497e-05,5.98802395209581e-05
