alpha,t2,w2,s2,b2,p2
0.001,0,5.98802395209581e-06,5.98802395209581e-06,2.39520958083832e-05,0
0.002,1.79640718562874e-05,1.19760479041916e-05,1.79640718562874e-05,2.39520958083832e-05,1.79640718562874e-05
0.003,2.39520958083832e-05,1.19760479041916e-05,2.39520958083832e-05,2.39520958083832e-05,2.39520958083832e-05
0.004,2.39520958083832e-05,2.39520958083832e-05,2.39520958083832e-05,2.39520958083832e-05,2.39520958083832e-05
0.005,2.39520958083832e-05,2.9940119760479e-05,2.9940119760479e-05,4.19161676646707e-05,2.39520958083832e-05
0.006,2.39520958083832e-05,2.9940119760479e-05,2.9940119760479e-05,4.19161676646707e-05,2.39520958083832e-05
0.007,2.39520958083832e-05,3.59281437125749e-05,2.9940119760479e-05,4.19161676646707e-05,2.39520958083832e-05
0.008,2.39520958083832e-05,3.59281437125749e-05,4.19161676646707e-05,4.19161676646707e-05,2.39520958083832e-05
0.009,2.39520958083832e-05,3.59281437125749e-05,4.19161676646707e-05,4.79041916167665e-05,3.59281437125749e-05
0.01,3.59281437125749e-05,4.19161676646707e-05,4.19161676646707e-05,5.38922155688623e-05,3.59281437125749e-05
0.02,5.98802395209581e-05,5.98802395209581e-05,0.000107784431137725,6.58682634730539e-05,5.98802395209581e-05
0.03,6.58682634730539e-05,0.000119760479041916,0.00018562874251497,0.000107784431137725,6.58682634730539e-05
0.04,8.98203592814371e-05,0.000161676646706587,0.000281437125748503,0.000137724550898204,8.98203592814371e-05
0.05,0.000131736526946108,0.000221556886227545,0.000377245508982036,0.000179640718562874,0.000137724550898204
0.06,0.000167664670658683,0.000287425149700599,0.00044311377245509,0.00025748502994012,0.000173652694610778
0.07,0.000197604790419162,0.000335329341317365,0.000622754491017964,0.000335329341317365,0.000203592814371258
0.08,0.000263473053892216,0.000389221556886228,0.000664670658682635,0.000383233532934132,0.000269461077844311
0.09,0.000341317365269461,0.000473053892215569,0.000664670658682635,0.000455089820359281,0.000335329341317365
0.1,0.00037125748502994,0.000544910179640719,0.000940119760479042,0.00055688622754491,0.000383233532934132
