alpha,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.001,0.101407185628743,0.113712574850299,0.0847125748502994,0.116952095808383,0.115161676646707,0.072497005988024,0.084,0.0640299401197605,0.0957425149700599,0.0860898203592814
0.002,0.140473053892216,0.155131736526946,0.115035928143713,0.157131736526946,0.15485628742515,0.101395209580838,0.113730538922156,0.0847425149700599,0.127754491017964,0.115149700598802
0.003,0.170011976047904,0.186329341317365,0.136017964071856,0.186383233532934,0.183580838323353,0.122802395209581,0.136622754491018,0.0992934131736527,0.150916167664671,0.137269461077844
0.004,0.193616766467066,0.209892215568862,0.15859880239521,0.210670658682635,0.206155688622755,0.14048502994012,0.155161676646707,0.11511377245509,0.170592814371257,0.154910179640719
0.005,0.214473053892216,0.230616766467066,0.170275449101796,0.231041916167665,0.225826347305389,0.156323353293413,0.172574850299401,0.125131736526946,0.185916167664671,0.169730538922156
0.006,0.232497005988024,0.247203592814371,0.18288622754491,0.24948502994012,0.243724550898204,0.17002994011976,0.186395209580838,0.13614371257485,0.200461077844311,0.18351497005988
0.007,0.249407185628743,0.263874251497006,0.197281437125749,0.266173652694611,0.259850299401198,0.182407185628743,0.198047904191617,0.145982035928144,0.213347305389222,0.19548502994012
0.008,0.264017964071856,0.277982035928144,0.198670658682635,0.281802395209581,0.273766467065868,0.193652694610778,0.209958083832335,0.15877245508982,0.225005988023952,0.206179640718563
0.009,0.278011976047904,0.290149700598802,0.209437125748503,0.295335329341317,0.287215568862275,0.20437125748503,0.220155688622755,0.158778443113772,0.235964071856287,0.216508982035928
0.01,0.291053892215569,0.305185628742515,0.224497005988024,0.307988023952096,0.299898203592814,0.214508982035928,0.230712574850299,0.17048502994012,0.246497005988024,0.225898203592814
0.02,0.387179640718563,0.395311377245509,0.30148502994012,0.403377245508982,0.392173652694611,0.29114371257485,0.305377245508982,0.224940119760479,0.322347305389222,0.300095808383234
0.03,0.453005988023952,0.456976047904192,0.353550898203593,0.467508982035928,0.455305389221557,0.345281437125749,0.355820359281437,0.266023952095808,0.373988023952096,0.35188622754491
0.04,0.502718562874252,0.501526946107784,0.392640718562874,0.516508982035928,0.503616766467066,0.387353293413174,0.395682634730539,0.302407185628743,0.414287425149701,0.392317365269461
0.05,0.543455089820359,0.540233532934132,0.416377245508982,0.556574850299401,0.543718562874251,0.422808383233533,0.426317365269461,0.323502994011976,0.44837125748503,0.426526946107784
0.06,0.576922155688623,0.570604790419162,0.452706586826347,0.589467065868264,0.575994011976048,0.453329341317365,0.457586826347305,0.355,0.476658682634731,0.455700598802395
0.07,0.606634730538922,0.601311377245509,0.473293413173653,0.618862275449102,0.605359281437126,0.479526946107785,0.481592814371258,0.364437125748503,0.501796407185629,0.481239520958084
0.08,0.632694610778443,0.62474251497006,0.500790419161677,0.643562874251497,0.631179640718563,0.503269461077844,0.502455089820359,0.394754491017964,0.524377245508982,0.504221556886228
0.09,0.655401197604791,0.647455089820359,0.515287425149701,0.665383233532934,0.653532934131737,0.524844311377246,0.524287425149701,0.408748502994012,0.544658682634731,0.525251497005988
0.1,0.675832335329341,0.666796407185629,0.547047904191617,0.68551497005988,0.673844311377246,0.544197604790419,0.541508982035928,0.418832335329341,0.562281437125749,0.544305389221557
