alpha,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.001,0.227209580838323,0.262568862275449,0.207209580838323,0.252748502994012,0.251622754491018,0.174952095808383,0.206940119760479,0.163814371257485,0.21640119760479,0.201005988023952
0.002,0.290395209580838,0.328029940119761,0.257251497005988,0.314251497005988,0.311437125748503,0.227203592814371,0.262574850299401,0.20722754491018,0.269880239520958,0.251550898203593
0.003,0.332335329341317,0.372718562874252,0.290473053892216,0.354365269461078,0.351520958083832,0.262838323353293,0.299910179640719,0.233958083832335,0.304652694610778,0.285844311377246
0.004,0.364341317365269,0.404736526946108,0.325508982035928,0.385760479041916,0.381868263473054,0.290377245508982,0.328059880239521,0.257305389221557,0.331556886227545,0.311383233532934
0.005,0.390748502994012,0.430676646706587,0.343071856287425,0.410928143712575,0.406107784431138,0.31322754491018,0.353149700598802,0.274041916167665,0.353664670658683,0.333125748502994
0.006,0.412910179640719,0.450646706586826,0.361461077844311,0.432700598802395,0.426574850299401,0.332335329341317,0.372778443113772,0.290544910179641,0.372275449101796,0.351431137724551
0.007,0.431910179640719,0.470646706586826,0.380041916167665,0.451646706586826,0.444622754491018,0.349383233532934,0.388748502994012,0.307377245508982,0.388736526946108,0.367502994011976
0.008,0.448784431137725,0.487119760479042,0.380479041916168,0.468353293413174,0.460658682634731,0.364353293413174,0.404826347305389,0.325610778443114,0.40374251497006,0.38197005988024
0.009,0.463898203592814,0.499838323353293,0.39840119760479,0.482958083832335,0.474550898203593,0.378125748502994,0.417850299401198,0.325610778443114,0.416161676646707,0.394550898203593
0.01,0.477964071856287,0.516520958083832,0.416994011976048,0.495658682634731,0.487916167664671,0.39077245508982,0.430790419161677,0.343209580838323,0.427994011976048,0.406065868263473
0.02,0.572281437125749,0.604191616766467,0.50502994011976,0.587574850299401,0.577101796407186,0.478,0.516736526946108,0.417347305389222,0.508778443113772,0.487982035928144
0.03,0.629568862275449,0.657443113772455,0.557065868263473,0.642760479041916,0.63214371257485,0.532377245508982,0.568401197604791,0.462461077844311,0.559413173652695,0.539407185628743
0.04,0.671377245508982,0.694413173652695,0.593910179640719,0.683035928143713,0.672317365269461,0.572413173652695,0.60462874251497,0.505718562874252,0.59651497005988,0.577323353293413
0.05,0.702461077844311,0.723419161676647,0.621700598802395,0.71334131736527,0.702676646706587,0.603760479041916,0.631844311377246,0.530958083832335,0.625209580838323,0.607532934131737
0.06,0.727982035928144,0.745862275449102,0.648011976047904,0.737395209580838,0.727329341317365,0.629796407185629,0.658131736526946,0.558089820359282,0.649904191616766,0.632419161676647
0.07,0.748760479041916,0.767125748502994,0.671275449101796,0.757916167664671,0.747574850299401,0.652311377245509,0.678167664670659,0.569952095808383,0.670694610778443,0.653916167664671
0.08,0.767323353293413,0.782892215568862,0.687233532934132,0.775497005988024,0.766035928143713,0.671784431137725,0.695413173652695,0.595329341317365,0.688029940119761,0.672646706586826
0.09,0.783497005988024,0.797928143712575,0.70614371257485,0.790916167664671,0.781796407185629,0.688233532934132,0.71177245508982,0.609868263473054,0.703347305389222,0.688467065868264
0.1,0.79751497005988,0.810185628742515,0.724413173652695,0.80437125748503,0.795532934131737,0.703017964071856,0.724670658682635,0.623413173652695,0.716796407185629,0.703149700598802
