delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.0649640718562874,0.100131736526946,0.103491017964072,0.0673053892215569,0.0669760479041916,0.0422574850299401,0.0724071856287425,0.0798862275449102,0.0466766467065868,0.0445329341317365
0.02,0.205808383233533,0.255197604790419,0.222287425149701,0.211790419161677,0.210317365269461,0.148928143712575,0.196071856287425,0.173550898203593,0.160712574850299,0.154209580838323
0.03,0.429820359281437,0.472329341317365,0.392407185628743,0.438491017964072,0.435425149700599,0.347808383233533,0.39540119760479,0.326616766467066,0.366107784431138,0.35602994011976
0.04,0.643077844311377,0.665676646706587,0.557125748502994,0.651359281437126,0.647892215568862,0.561850299401198,0.595053892215569,0.488586826347305,0.581101796407186,0.569880239520958
0.05,0.80014371257485,0.808209580838323,0.694502994011976,0.807185628742515,0.803167664670659,0.738095808383234,0.752778443113772,0.632874251497006,0.753329341317365,0.743850299401198
0.06,0.898293413173653,0.902323353293413,0.808952095808383,0.903790419161677,0.900011976047904,0.857592814371257,0.866580838323353,0.761095808383234,0.867748502994012,0.861011976047904
0.07,0.949353293413174,0.950179640718563,0.882089820359281,0.952604790419162,0.950251497005988,0.924616766467066,0.928592814371257,0.84911377245509,0.931263473053892,0.926592814371257
0.08,0.975850299401198,0.97537125748503,0.923281437125748,0.977910179640719,0.976287425149701,0.961694610778443,0.962059880239521,0.899383233532934,0.965502994011976,0.962598802395209
0.09,0.988904191616767,0.987700598802395,0.949988023952096,0.990101796407186,0.989035928143713,0.981209580838323,0.98037125748503,0.934017964071856,0.983353293413174,0.981664670658683
0.1,0.994491017964072,0.994317365269461,0.970425149700599,0.995179640718563,0.994562874251497,0.990916167664671,0.990353293413174,0.95937125748503,0.991940119760479,0.991101796407186
