delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.0532874251497006,0.073437125748503,0.0613413173652695,0.0570299401197605,0.0593652694610778,0.0347604790419162,0.0505089820359282,0.0468802395209581,0.0425688622754491,0.0405928143712575
0.02,0.140892215568862,0.16937125748503,0.130341317365269,0.14802994011976,0.150736526946108,0.0950658682634731,0.122383233532934,0.101664670658683,0.114047904191617,0.107688622754491
0.03,0.280706586826347,0.315089820359281,0.239568862275449,0.294305389221557,0.293413173652695,0.210155688622755,0.243754491017964,0.19537125748503,0.240676646706587,0.225616766467066
0.04,0.448784431137725,0.487119760479042,0.380479041916168,0.468353293413174,0.460658682634731,0.364353293413174,0.404826347305389,0.325610778443114,0.40374251497006,0.38197005988024
0.05,0.596011976047904,0.632365269461078,0.51840119760479,0.615538922155689,0.606149700598802,0.515700598802395,0.556095808383234,0.461694610778443,0.552934131736527,0.531281437125749
0.06,0.718604790419162,0.749964071856287,0.648862275449102,0.733778443113773,0.72648502994012,0.655245508982036,0.689592814371258,0.597844311377246,0.685419161676647,0.667694610778443
0.07,0.798754491017964,0.823077844311377,0.741299401197605,0.809580838323353,0.804658682634731,0.749353293413174,0.778754491017964,0.701359281437126,0.772538922155689,0.759209580838323
0.08,0.850095808383234,0.870359281437126,0.810005988023952,0.857065868263473,0.85514371257485,0.812395209580838,0.838149700598802,0.778479041916168,0.829904191616766,0.820610778443114
0.09,0.885610778443114,0.903311377245509,0.857101796407186,0.890634730538922,0.889491017964072,0.855461077844311,0.87788622754491,0.833622754491018,0.869431137724551,0.862395209580838
0.1,0.917706586826347,0.930718562874251,0.893059880239521,0.921964071856287,0.920976047904192,0.892538922155689,0.910808383233533,0.874389221556886,0.904479041916168,0.898383233532934
