delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.0102275449101796,0.00908982035928144,0.00845508982035928,0.0160718562874251,0.0107544910179641,0.00752694610778443,0.00584431137724551,0.00716167664670659,0.0156946107784431,0.00846706586826347
0.02,0.0134610778443114,0.0121676646706587,0.0102634730538922,0.0207784431137725,0.0143173652694611,0.00850898203592814,0.00677844311377246,0.00802994011976048,0.0176946107784431,0.00975449101796407
0.03,0.0184071856287425,0.0160179640718563,0.0139101796407186,0.0277604790419162,0.0193173652694611,0.0105688622754491,0.00867664670658683,0.00992814371257485,0.0212455089820359,0.0118263473053892
0.04,0.0243353293413174,0.0209341317365269,0.0175209580838323,0.035814371257485,0.0254191616766467,0.0133233532934132,0.0107245508982036,0.011748502994012,0.0264610778443114,0.0148203592814371
0.05,0.0306946107784431,0.0269341317365269,0.0226407185628743,0.0446946107784431,0.0319880239520958,0.0171317365269461,0.0136347305389222,0.0149760479041916,0.0320419161676647,0.0188982035928144
0.06,0.0399461077844311,0.0338922155688623,0.0280538922155689,0.0572934131736527,0.0409520958083832,0.0224910179640719,0.0168263473053892,0.018497005988024,0.040934131736527,0.0240958083832335
0.07,0.0502095808383234,0.0427245508982036,0.0358502994011976,0.0717125748502994,0.0510658682634731,0.0286946107784431,0.0212754491017964,0.0236586826347305,0.0509760479041916,0.0301197604790419
0.08,0.0631017964071856,0.0536946107784431,0.0431317365269461,0.088125748502994,0.0643652694610779,0.0357425149700599,0.027377245508982,0.0283413173652695,0.0636526946107784,0.0380239520958084
0.09,0.0753293413173653,0.0645928143712575,0.0516826347305389,0.10537125748503,0.0764730538922156,0.0448083832335329,0.0336646706586826,0.0348083832335329,0.0755209580838323,0.0468083832335329
0.1,0.0934970059880239,0.0798443113772455,0.0642339175683687,0.127874251497006,0.0945029940119761,0.0564011976047904,0.0422155688622754,0.0437906813813256,0.093688622754491,0.0583952095808383
