delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.0134550898203593,0.0116167664670659,0.00816167664670659,0.0214910179640719,0.0124610778443114,0.00911976047904192,0.00725748502994012,0.00698802395209581,0.0179820359281437,0.00860479041916168
0.02,0.0206526946107784,0.0181736526946108,0.0122694610778443,0.0316407185628743,0.0191556886227545,0.0123293413173653,0.00974251497005988,0.00932934131736527,0.023059880239521,0.0115688622754491
0.03,0.0328443113772455,0.0285329341317365,0.0198443113772455,0.0486407185628743,0.0310898203592814,0.0189820359281437,0.0146706586826347,0.0137604790419162,0.0340838323353293,0.017940119760479
0.04,0.0498802395209581,0.0429940119760479,0.029622754491018,0.0711137724550898,0.0470299401197605,0.0291736526946108,0.0229580838323353,0.0204670658682635,0.050125748502994,0.0280898203592814
0.05,0.0716167664670659,0.0625508982035928,0.0421796407185629,0.099748502994012,0.0684071856287425,0.0433892215568862,0.0345329341317365,0.0291377245508982,0.071562874251497,0.0416047904191617
0.06,0.100604790419162,0.0883473053892216,0.0605389221556886,0.136431137724551,0.0958622754491018,0.0624850299401198,0.0503473053892216,0.042688622754491,0.0996107784431138,0.0600239520958084
0.07,0.137634730538922,0.12162874251497,0.0818982035928144,0.181425149700599,0.131940119760479,0.0881616766467066,0.0725688622754491,0.0594131736526946,0.13614371257485,0.0847604790419162
0.08,0.179137724550898,0.159844311377246,0.108694610778443,0.230455089820359,0.172335329341317,0.119706586826347,0.0989161676646707,0.0802335329341318,0.177604790419162,0.116101796407186
0.09,0.228844311377246,0.205736526946108,0.141281437125749,0.287928143712575,0.220904191616767,0.157407185628743,0.132712574850299,0.107778443113772,0.226443113772455,0.152736526946108
0.1,0.284556886227545,0.257407185628743,0.177443113772455,0.349281437125749,0.276089820359281,0.202389221556886,0.172023952095808,0.138419161676647,0.282041916167665,0.197197604790419
