delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.0303712574850299,0.0417844311377246,0.0280419161676647,0.0396586826347305,0.0352574850299401,0.0202934131736527,0.0294311377245509,0.0220419161676647,0.0322395209580838,0.0253532934131737
0.02,0.0554670658682635,0.0680119760479042,0.0463353293413174,0.0704730538922156,0.062059880239521,0.0367784431137725,0.0456467065868264,0.0355508982035928,0.0556107784431138,0.0430239520958084
0.03,0.0841377245508982,0.0991556886227545,0.0640419161676647,0.105820359281437,0.0940359281437126,0.0546586826347305,0.0657305389221557,0.0480299401197605,0.0826526946107784,0.0644550898203593
0.04,0.123335329341317,0.141323353293413,0.0871676646706587,0.153640718562874,0.13714371257485,0.0798083832335329,0.093748502994012,0.0634071856287425,0.120538922155689,0.0941317365269461
0.05,0.174053892215569,0.194167664670659,0.119215568862275,0.210718562874252,0.191167664670659,0.116275449101796,0.133071856287425,0.0874670658682635,0.169820359281437,0.134820359281437
0.06,0.236748502994012,0.259724550898204,0.156976047904192,0.281173652694611,0.257670658682635,0.16259880239521,0.183317365269461,0.116562874251497,0.231820359281437,0.186730538922156
0.07,0.311239520958084,0.333383233532934,0.205712574850299,0.36197005988024,0.333682634730539,0.224461077844311,0.245221556886228,0.156497005988024,0.305275449101796,0.251467065868263
0.08,0.395874251497006,0.414664670658683,0.261502994011976,0.451934131736527,0.418544910179641,0.297706586826347,0.316455089820359,0.204107784431138,0.389646706586826,0.327712574850299
0.09,0.476329341317365,0.490592814371258,0.315964071856287,0.535023952095808,0.49688622754491,0.371335329341317,0.387281437125749,0.251550898203593,0.470790419161677,0.40122754491018
0.1,0.554694610778443,0.565467065868264,0.380425149700599,0.611419161676647,0.573047904191617,0.450317365269461,0.462640718562874,0.310407185628743,0.54885628742515,0.47911377245509
