delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.0614910179640719,0.0594730538922156,0.0444670658682635,0.0729101796407186,0.0568622754491018,0.0449341317365269,0.0430059880239521,0.0288922155688623,0.062,0.0418502994011976
0.02,0.0883173652694611,0.085251497005988,0.0627544910179641,0.10411377245509,0.0824131736526946,0.0559640718562874,0.0524850299401198,0.0351197604790419,0.0756407185628743,0.0515748502994012
0.03,0.124023952095808,0.119562874251497,0.0886766467065868,0.144353293413174,0.116095808383234,0.0755928143712575,0.0710898203592814,0.0472574850299401,0.0998083832335329,0.0709580838323353
0.04,0.167413173652695,0.161275449101796,0.117634730538922,0.19177245508982,0.158131736526946,0.103221556886228,0.0962574850299401,0.0635928143712575,0.132413173652695,0.0968562874251497
0.05,0.220580838323353,0.212437125748503,0.155538922155689,0.248874251497006,0.20962874251497,0.140389221556886,0.131898203592814,0.0859101796407186,0.17622754491018,0.133011976047904
0.06,0.280383233532934,0.269107784431138,0.199922155688623,0.313245508982036,0.267005988023952,0.184137724550898,0.172988023952096,0.115209580838323,0.22637125748503,0.175359281437126
0.07,0.344952095808383,0.333071856287425,0.247550898203593,0.379502994011976,0.330850299401198,0.237473053892216,0.224137724550898,0.147724550898204,0.285850299401198,0.227622754491018
0.08,0.411538922155689,0.397862275449102,0.301544910179641,0.44885628742515,0.397251497005988,0.293976047904192,0.278101796407186,0.189502994011976,0.347736526946108,0.283449101796407
0.09,0.480497005988024,0.466682634730539,0.355538922155689,0.518137724550898,0.466407185628743,0.356131736526946,0.339125748502994,0.233185628742515,0.41325748502994,0.344748502994012
0.1,0.546994011976048,0.531431137724551,0.414359281437126,0.584838323353293,0.532802395209581,0.421928143712575,0.402910179640719,0.283137724550898,0.480029940119761,0.409976047904192
