delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.0938622754491018,0.104497005988024,0.0829580838323353,0.106562874251497,0.0956347305389222,0.0607245508982036,0.0742455089820359,0.0529820359281437,0.0816107784431138,0.0647664670658683
0.02,0.170335329341317,0.18177245508982,0.14140119760479,0.190065868263473,0.172922155688623,0.106532934131737,0.124622754491018,0.0869640718562874,0.136982035928144,0.112365269461078
0.03,0.271107784431138,0.284107784431138,0.216161676646707,0.296377245508982,0.27448502994012,0.180065868263473,0.202934131736527,0.139676646706587,0.221712574850299,0.188281437125749
0.04,0.381389221556886,0.392562874251497,0.300850299401198,0.411365269461078,0.384964071856287,0.270850299401198,0.296305389221557,0.206616766467066,0.321664670658683,0.281862275449102
0.05,0.496425149700599,0.504976047904192,0.389359281437126,0.527916167664671,0.499922155688623,0.373994011976048,0.399065868263473,0.282407185628743,0.431215568862276,0.385269461077844
0.06,0.605520958083832,0.612574850299401,0.48597005988024,0.636161676646707,0.608892215568862,0.483802395209581,0.508365269461078,0.370916167664671,0.542263473053892,0.494874251497006
0.07,0.692988023952096,0.702239520958084,0.572479041916168,0.721395209580838,0.695556886227545,0.581982035928144,0.605796407185629,0.457682634730539,0.635443113772455,0.592353293413174
0.08,0.768389221556886,0.774179640718563,0.646131736526946,0.793137724550898,0.770550898203593,0.666988023952096,0.687718562874252,0.534706586826347,0.717976047904192,0.675940119760479
0.09,0.826940119760479,0.830898203592814,0.712754491017964,0.848095808383233,0.828425149700599,0.740760479041916,0.757293413173653,0.60851497005988,0.784071856287425,0.747826347305389
0.1,0.872928143712575,0.874760479041916,0.765694610778443,0.890455089820359,0.874083832335329,0.799640718562874,0.812059880239521,0.670245508982036,0.83674251497006,0.805095808383234
