delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.100305389221557,0.110916167664671,0.0865089820359282,0.112688622754491,0.102562874251497,0.0673233532934132,0.0829101796407186,0.0601736526946108,0.0879281437125749,0.0720898203592814
0.02,0.161946107784431,0.168287425149701,0.127239520958084,0.180832335329341,0.16448502994012,0.10485628742515,0.118994011976048,0.0843832335329341,0.133053892215569,0.110802395209581
0.03,0.231443113772455,0.233808383233533,0.170802395209581,0.254467065868263,0.234407185628743,0.152365269461078,0.165898203592814,0.112407185628743,0.188826347305389,0.159532934131737
0.04,0.314682634730539,0.313167664670659,0.225329341317365,0.342658682634731,0.318131736526946,0.21437125748503,0.227167664670659,0.149808383233533,0.260538922155689,0.223305389221557
0.05,0.399317365269461,0.393580838323353,0.282796407185629,0.429550898203593,0.402640718562874,0.285928143712575,0.296347305389222,0.194940119760479,0.338455089820359,0.295898203592814
0.06,0.494994011976048,0.483718562874252,0.345826347305389,0.52614371257485,0.498353293413174,0.36951497005988,0.377263473053892,0.247610778443114,0.42862874251497,0.380982035928144
0.07,0.580167664670659,0.567556886227545,0.415760479041916,0.610287425149701,0.583035928143713,0.456215568862275,0.460820359281437,0.308784431137725,0.51588622754491,0.467568862275449
0.08,0.666359281437126,0.650646706586826,0.485982035928144,0.696023952095808,0.66888622754491,0.545730538922156,0.547263473053892,0.37334131736527,0.604281437125749,0.555185628742515
0.09,0.736622754491018,0.718610778443114,0.549005988023952,0.763479041916168,0.738497005988024,0.626005988023952,0.622664670658683,0.433107784431138,0.68097005988024,0.634682634730539
0.1,0.796287425149701,0.778077844311377,0.611676646706587,0.819502994011976,0.797592814371258,0.696089820359282,0.690808383233533,0.498305389221557,0.746395209580838,0.703179640718563
