delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.071185628742515,0.0718323353293413,0.0574011976047904,0.0778023952095808,0.0682994011976048,0.0483592814371258,0.0492754491017964,0.0449341317365269,0.0565209580838323,0.0462155688622755
0.02,0.120053892215569,0.119670658682635,0.0903832335329341,0.129658682634731,0.115904191616766,0.0738263473053892,0.0736826347305389,0.0611976047904192,0.0854790419161677,0.0707365269461078
0.03,0.185005988023952,0.183053892215569,0.138215568862275,0.197125748502994,0.179347305389222,0.118167664670659,0.11685628742515,0.0923592814371258,0.133083832335329,0.113880239520958
0.04,0.265407185628743,0.260317365269461,0.196,0.281035928143713,0.25885628742515,0.177035928143713,0.172239520958084,0.133574850299401,0.196287425149701,0.171461077844311
0.05,0.360455089820359,0.352311377245509,0.263305389221557,0.378149700598802,0.353,0.254179640718563,0.246790419161677,0.187341317365269,0.277784431137725,0.247652694610778
0.06,0.463167664670659,0.45359880239521,0.345706586826347,0.481455089820359,0.455461077844311,0.347209580838323,0.336107784431138,0.256808383233533,0.374305389221557,0.340287425149701
0.07,0.564269461077844,0.551946107784431,0.431784431137725,0.582592814371258,0.556005988023952,0.444197604790419,0.431544910179641,0.334964071856287,0.472694610778443,0.436814371257485
0.08,0.658838323353293,0.646556886227545,0.516664670658683,0.676107784431138,0.65251497005988,0.543029940119761,0.528976047904192,0.415461077844311,0.571299401197605,0.536
0.09,0.737808383233533,0.725017964071856,0.591365269461078,0.753077844311377,0.731748502994012,0.63188622754491,0.617059880239521,0.493383233532934,0.658293413173653,0.625520958083832
0.1,0.807065868263473,0.793526946107784,0.667497005988024,0.81974251497006,0.801796407185629,0.715305389221557,0.699077844311377,0.572059880239521,0.738910179640719,0.709910179640719
