delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.187994011976048,0.226550898203593,0.211562874251497,0.191359281437126,0.188538922155689,0.12959880239521,0.17559880239521,0.175676646706587,0.136443113772455,0.131562874251497
0.02,0.369425149700599,0.386293413173653,0.326676646706587,0.375335329341317,0.369646706586826,0.272802395209581,0.301059880239521,0.262017964071856,0.283407185628743,0.274497005988024
0.03,0.566784431137725,0.562281437125749,0.46140119760479,0.572850299401198,0.567029940119761,0.457317365269461,0.465982035928144,0.380467065868263,0.470317365269461,0.459508982035928
0.04,0.737994011976048,0.719215568862276,0.594125748502994,0.743778443113773,0.738311377245509,0.641964071856287,0.630395209580838,0.507724550898204,0.653395209580838,0.643838323353293
0.05,0.857604790419162,0.83259880239521,0.702526946107784,0.861748502994012,0.85774251497006,0.789748502994012,0.76477245508982,0.625209580838323,0.79897005988024,0.791137724550898
0.06,0.926616766467066,0.905670658682635,0.787892215568862,0.929191616766467,0.926556886227545,0.882101796407186,0.858868263473054,0.722556886227545,0.888413173652695,0.882844311377246
0.07,0.963766467065868,0.951646706586826,0.859712574850299,0.965604790419162,0.963850299401198,0.938077844311377,0.922449101796407,0.807389221556886,0.94162874251497,0.938437125748503
0.08,0.98451497005988,0.977203592814371,0.910982035928144,0.985275449101796,0.984586826347305,0.970946107784431,0.960251497005988,0.872443113772455,0.973035928143713,0.971137724550898
0.09,0.993329341317365,0.989479041916168,0.942101796407186,0.993634730538922,0.993353293413174,0.986718562874252,0.98059880239521,0.913832335329341,0.987634730538922,0.986778443113772
0.1,0.997161676646707,0.995407185628743,0.96422754491018,0.997425149700599,0.997161676646707,0.994191616766467,0.990616766467066,0.945047904191617,0.994706586826347,0.994221556886228
