delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.180526946107784,0.229491017964072,0.218125748502994,0.184736526946108,0.180784431137725,0.118952095808383,0.16902994011976,0.17288622754491,0.126179640718563,0.12037125748503
0.02,0.416221556886228,0.455940119760479,0.397449101796407,0.422682634730539,0.416700598802395,0.311736526946108,0.359808383233533,0.318934131736527,0.323239520958084,0.314035928143713
0.03,0.660544910179641,0.677095808383234,0.58422754491018,0.666353293413174,0.660838323353293,0.555976047904192,0.587047904191617,0.500946107784431,0.568892215568862,0.558491017964072
0.04,0.824532934131737,0.828065868263473,0.732538922155689,0.829293413173653,0.824646706586826,0.749245508982036,0.761293413173653,0.659874251497006,0.758664670658683,0.75097005988024
0.05,0.918377245508982,0.917221556886228,0.836311377245509,0.921604790419162,0.918562874251497,0.87302994011976,0.874550898203593,0.780107784431138,0.879251497005988,0.873910179640719
0.06,0.965059880239521,0.963844311377246,0.908826347305389,0.966676646706587,0.965083832335329,0.940790419161677,0.941580838323353,0.871155688622755,0.944203592814371,0.941299401197605
0.07,0.985419161676647,0.984059880239521,0.946844311377246,0.986329341317365,0.985395209580838,0.973005988023952,0.971964071856288,0.92365868263473,0.974934131736527,0.973215568862275
0.08,0.994161676646707,0.993215568862276,0.968508982035928,0.994610778443114,0.994167664670659,0.988538922155689,0.987299401197605,0.952754491017964,0.989359281437126,0.988610778443114
0.09,0.997604790419162,0.996976047904192,0.981011976047904,0.997808383233533,0.997592814371257,0.994796407185629,0.994173652694611,0.970724550898204,0.995287425149701,0.994832335329341
0.1,0.998964071856287,0.99897005988024,0.989994011976048,0.999071856287425,0.998976047904192,0.997712574850299,0.997562874251497,0.983413173652695,0.997910179640719,0.997718562874251
