delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.0510179640718563,0.0510479041916168,0.0404251497005988,0.0610538922155689,0.0508383233532934,0.0405029940119761,0.0382994011976048,0.031377245508982,0.0573592814371258,0.0407245508982036
0.02,0.0638443113772455,0.0641017964071856,0.0507245508982036,0.0762754491017964,0.0637005988023952,0.0448263473053892,0.0420538922155689,0.0333173652694611,0.0621676646706587,0.0455209580838323
0.03,0.0792934131736527,0.0794251497005988,0.0619940119760479,0.0940059880239521,0.0789461077844311,0.0512994011976048,0.0488562874251497,0.0394251497005988,0.0702395209580838,0.0516107784431138
0.04,0.0979161676646707,0.0974850299401198,0.0750119760479042,0.115269461077844,0.0973173652694611,0.0604431137724551,0.0566287425149701,0.045622754491018,0.0814730538922156,0.0606826347305389
0.05,0.11948502994012,0.118592814371257,0.0913353293413174,0.139431137724551,0.118982035928144,0.0725568862275449,0.0679820359281437,0.0546706586826347,0.0967005988023952,0.0726467065868263
0.06,0.143185628742515,0.141976047904192,0.10774251497006,0.165838323353293,0.142526946107784,0.087059880239521,0.0815808383233533,0.0637844311377246,0.11422754491018,0.0873173652694611
0.07,0.172053892215569,0.168646706586826,0.129185628742515,0.196862275449102,0.171083832335329,0.105526946107784,0.0988323353293413,0.0780059880239521,0.136251497005988,0.105389221556886
0.08,0.200377245508982,0.197808383233533,0.148646706586826,0.227425149700599,0.199149700598802,0.12525748502994,0.117526946107784,0.0918323353293413,0.160263473053892,0.125065868263473
0.09,0.230778443113772,0.226377245508982,0.17,0.261916167664671,0.229305389221557,0.147005988023952,0.137622754491018,0.105994011976048,0.184341317365269,0.146437125748503
0.1,0.266035928143713,0.261497005988024,0.197785615482727,0.299425149700599,0.264299401197605,0.174419161676647,0.163586826347305,0.126851058988377,0.215988023952096,0.173784431137725
