delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.159071856287425,0.18762874251497,0.156263473053892,0.165197604790419,0.161131736526946,0.10348502994012,0.131479041916168,0.114790419161677,0.117197604790419,0.108520958083832
0.02,0.324928143712575,0.353359281437126,0.284293413173653,0.336023952095808,0.326347305389222,0.230874251497006,0.262580838323353,0.211676646706587,0.252467065868263,0.236317365269461
0.03,0.510179640718563,0.535754491017964,0.438119760479042,0.523179640718563,0.511221556886228,0.401520958083832,0.434419161676647,0.350413173652695,0.42737125748503,0.40748502994012
0.04,0.671377245508982,0.694413173652695,0.593910179640719,0.683035928143713,0.672317365269461,0.572413173652695,0.60462874251497,0.505718562874252,0.59651497005988,0.577323353293413
0.05,0.779748502994012,0.800065868263473,0.714047904191617,0.788622754491018,0.780203592814371,0.703532934131737,0.730910179640719,0.636748502994012,0.722874251497006,0.707311377245509
0.06,0.854161676646707,0.867443113772455,0.80437125748503,0.860425149700599,0.854443113772455,0.79888622754491,0.821233532934132,0.745820359281437,0.813287425149701,0.801502994011976
0.07,0.8997125748503,0.909341317365269,0.859610778443114,0.903874251497006,0.899934131736527,0.859095808383234,0.87537125748503,0.81651497005988,0.869443113772455,0.861125748502994
0.08,0.928502994011976,0.934215568862275,0.897167664670659,0.931634730538922,0.928592814371257,0.896574850299401,0.908389221556886,0.864437125748503,0.904790419161677,0.898185628742515
0.09,0.947449101796407,0.954047904191617,0.924916167664671,0.95002994011976,0.947610778443114,0.922682634730539,0.934149700598802,0.899610778443114,0.929149700598802,0.923994011976048
0.1,0.966041916167665,0.970329341317365,0.946652694610778,0.967850299401198,0.966191616766467,0.947341317365269,0.955610778443114,0.927185628742515,0.952095808383234,0.948197604790419
