delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.0341137724550898,0.0492994011976048,0.0452095808383234,0.0373233532934132,0.0397305389221557,0.0229041916167665,0.0338622754491018,0.0316526946107784,0.0287844311377246,0.0281317365269461
0.02,0.0949221556886227,0.122029940119761,0.101119760479042,0.101892215568862,0.107556886227545,0.0633592814371257,0.0855149700598802,0.0713053892215569,0.0791497005988024,0.0767425149700599
0.03,0.21011377245509,0.243592814371258,0.195065868263473,0.223550898203593,0.225682634730539,0.155071856287425,0.184616766467066,0.145281437125749,0.184011976047904,0.173095808383234
0.04,0.364341317365269,0.404736526946108,0.325508982035928,0.385760479041916,0.381868263473054,0.290377245508982,0.328059880239521,0.257305389221557,0.331556886227545,0.311383233532934
0.05,0.515712574850299,0.556065868263473,0.461646706586826,0.538640718562874,0.531383233532934,0.438946107784431,0.477550898203593,0.385167664670659,0.483149700598802,0.460035928143713
0.06,0.655251497005988,0.689592814371258,0.597832335329341,0.675718562874252,0.667706586826347,0.588215568862275,0.625197604790419,0.524652694610778,0.627335329341317,0.606317365269461
0.07,0.749353293413174,0.778754491017964,0.701359281437126,0.764089820359281,0.759263473053892,0.696532934131737,0.729407185628743,0.641736526946108,0.727107784431138,0.711191616766467
0.08,0.812401197604791,0.838149700598802,0.778467065868263,0.822383233532934,0.820670658682635,0.773017964071856,0.801538922155689,0.731574850299401,0.795437125748503,0.784838323353293
0.09,0.855473053892216,0.87788622754491,0.833622754491018,0.861940119760479,0.862449101796407,0.823946107784431,0.850107784431138,0.798005988023952,0.84185628742515,0.834586826347305
0.1,0.892538922155689,0.910808383233533,0.874389221556886,0.898029940119761,0.898419161676647,0.867197604790419,0.889047904191617,0.846880239520958,0.881640718562874,0.875754491017964
