delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.0417964071856287,0.0708502994011976,0.0760538922155689,0.043874251497006,0.0441077844311377,0.027748502994012,0.0515748502994012,0.0591796407185629,0.0308443113772455,0.029748502994012
0.02,0.148880239520958,0.195754491017964,0.172502994011976,0.154305389221557,0.154125748502994,0.107203592814371,0.14888622754491,0.135778443113772,0.117688622754491,0.113095808383234
0.03,0.347808383233533,0.395365269461078,0.326239520958084,0.356023952095808,0.356047904191617,0.276808383233533,0.326844311377246,0.26937125748503,0.295832335329341,0.287335329341317
0.04,0.56185628742515,0.595053892215569,0.488520958083832,0.571179640718563,0.56985628742515,0.483922155688623,0.523724550898204,0.426790419161677,0.506167664670659,0.495832335329341
0.05,0.738095808383234,0.752778443113772,0.63285628742515,0.746580838323353,0.74388622754491,0.671610778443114,0.693083832335329,0.572077844311377,0.691443113772455,0.680898203592814
0.06,0.857604790419162,0.866580838323353,0.761095808383234,0.864652694610778,0.861059880239521,0.811,0.824880239520958,0.711287425149701,0.825568862275449,0.817125748502994
0.07,0.924616766467066,0.928592814371257,0.84911377245509,0.930221556886227,0.926622754491018,0.894634730538922,0.902245508982036,0.812604790419162,0.90425748502994,0.898269461077844
0.08,0.961694610778443,0.962059880239521,0.899383233532934,0.964940119760479,0.962664670658683,0.944071856287425,0.945281437125749,0.871395209580838,0.949994011976048,0.946065868263473
0.09,0.981209580838323,0.98037125748503,0.934017964071856,0.983299401197605,0.981658682634731,0.971215568862275,0.970640718562874,0.914245508982036,0.974778443113772,0.972317365269461
0.1,0.990916167664671,0.990353293413174,0.95937125748503,0.992083832335329,0.991095808383234,0.985287425149701,0.98488622754491,0.944706586826347,0.987377245508982,0.985736526946108
