delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.00507185628742515,0.00420958083832335,0.00505988023952096,0.00915568862275449,0.00581437125748503,0.00345508982035928,0.00226946107784431,0.00279041916167665,0.00913173652694611,0.00425149700598802
0.02,0.00662874251497006,0.00554491017964072,0.00650898203592815,0.0118682634730539,0.00760479041916168,0.00408383233532934,0.00291017964071856,0.00341916167664671,0.0102335329341317,0.00513173652694611
0.03,0.00926347305389221,0.0077125748502994,0.0087125748502994,0.0165928143712575,0.0103952095808383,0.00531736526946108,0.00374850299401198,0.00415568862275449,0.0126946107784431,0.00661676646706587
0.04,0.0124431137724551,0.0100898203592814,0.0108323353293413,0.021814371257485,0.0137784431137725,0.00674251497005988,0.00473053892215569,0.0051377245508982,0.0158622754491018,0.00816167664670659
0.05,0.0164910179640719,0.0132395209580838,0.0144311377245509,0.0278562874251497,0.0181676646706587,0.00875449101796407,0.00605988023952096,0.00656287425149701,0.0201317365269461,0.0104431137724551
0.06,0.022059880239521,0.0165209580838323,0.0180838323353293,0.0364491017964072,0.0235688622754491,0.011622754491018,0.00762874251497006,0.00807185628742515,0.0263173652694611,0.0135269461077844
0.07,0.0283892215568862,0.0210718562874251,0.0233652694610778,0.0458862275449102,0.0296826347305389,0.0152874251497006,0.00998802395209581,0.010497005988024,0.033622754491018,0.0173832335329341
0.08,0.0355029940119761,0.0272814371257485,0.0281916167664671,0.0583832335329341,0.0376646706586826,0.0198023952095808,0.0130419161676647,0.0131676646706587,0.0420119760479042,0.0221976047904192
0.09,0.044688622754491,0.0335808383233533,0.0346287425149701,0.0704910179640719,0.0465988023952096,0.0254790419161677,0.0162455089820359,0.0164790419161677,0.0514131736526946,0.0281197604790419
0.1,0.0562754491017964,0.0421377245508982,0.0436529560057246,0.0878862275449102,0.0582155688622755,0.0324850299401198,0.0206946107784431,0.0209881496296385,0.0648622754491018,0.0352155688622755
